Run,Step,Agent,Reward
2,13,Lim,0.24
2,13,Ko,0.18
2,14,Lee,0.92
2,14,Shin,0.78
2,14,Kang,0.66
2,14,Lim,0.28
2,14,Ko,0.28
2,15,Lee,1.02
2,15,Shin,1.08
2,15,Kang,0.76
2,15,Lim,0.26
2,15,Ko,0.08
2,16,Lee,1.06
2,16,Shin,1.28
2,16,Kang,0.9
2,16,Lim,0.24
2,16,Ko,0.08
2,17,Lee,0.9
2,17,Shin,1.14
2,17,Kang,0.62
2,17,Lim,0.22
2,17,Ko,0.14
2,18,Lee,1.0
2,18,Shin,0.88
2,18,Kang,0.66
2,18,Lim,0.32
2,18,Ko,0.18
2,19,Lee,1.04
2,19,Shin,0.98
2,19,Kang,0.68
2,19,Lim,0.28
2,19,Ko,0.16
2,20,Lee,0.84
2,20,Shin,1.1
2,20,Kang,0.62
2,20,Lim,0.26
2,20,Ko,0.18
2,21,Lee,0.9
2,21,Shin,0.9
2,21,Kang,0.74
2,21,Lim,0.3
2,21,Ko,0.08
2,22,Lee,1.06
2,22,Shin,1.02
2,22,Kang,0.8
2,22,Lim,0.2
2,22,Ko,0.06
2,23,Lee,0.98
2,23,Shin,1.2
2,23,Kang,0.66
2,23,Lim,0.24
2,23,Ko,0.04
2,24,Lee,0.84
2,24,Shin,0.96
2,24,Kang,0.68
2,24,Lim,0.4
2,24,Ko,0.16
2,25,Lee,0.88
2,25,Shin,1.08
2,25,Kang,0.76
2,25,Lim,0.38
2,25,Ko,0.1
2,26,Lee,0.78
2,26,Shin,1.0
2,26,Kang,0.68
2,26,Lim,0.44
2,26,Ko,0.12
2,27,Lee,0.96
2,27,Shin,0.84
2,27,Kang,0.62
2,27,Lim,0.4
2,27,Ko,0.22
2,28,Lee,0.9
2,28,Shin,1.16
2,28,Kang,0.62
2,28,Lim,0.38
2,28,Ko,0.12
2,29,Lee,0.9
2,29,Shin,0.98
2,29,Kang,0.84
2,29,Lim,0.24
2,29,Ko,0.14
2,30,Lee,0.74
2,30,Shin,0.86
2,30,Kang,0.52
2,30,Lim,0.34
2,30,Ko,0.16
2,31,Lee,0.88
2,31,Shin,0.88
2,31,Kang,0.74
2,31,Lim,0.34
2,31,Ko,0.1
2,32,Lee,1.0
2,32,Shin,0.96
2,32,Kang,0.6
2,32,Lim,0.18
2,32,Ko,0.2
2,33,Lee,0.9
2,33,Shin,0.94
2,33,Kang,0.52
2,33,Lim,0.3
2,33,Ko,0.2
2,34,Lee,0.76
2,34,Shin,1.04
2,34,Kang,0.92
2,34,Lim,0.24
2,34,Ko,0.16
2,35,Lee,0.76
2,35,Shin,1.06
2,35,Kang,0.7
2,35,Lim,0.38
2,35,Ko,0.18
2,36,Lee,0.78
2,36,Shin,0.72
2,36,Kang,0.78
2,36,Lim,0.42
2,36,Ko,0.08
2,37,Lee,0.8
2,37,Shin,0.94
2,37,Kang,0.5
2,37,Lim,0.32
2,37,Ko,0.14
2,38,Lee,0.86
2,38,Shin,0.98
2,38,Kang,0.84
2,38,Lim,0.34
2,38,Ko,0.1
2,39,Lee,1.04
2,39,Shin,1.2
2,39,Kang,0.74
2,39,Lim,0.24
2,39,Ko,0.14
