Run,Step,Remaining Budget
0,0,0.0
0,1,0.05480647074077849
0,2,1.0
0,3,0.0
0,4,0.0
0,5,0.07334015266254856
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.045654181217505085
0,11,0.16137120308267228
0,12,0.36238974576262084
0,13,0.29334124264437467
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.14860010745271524
0,18,0.0
0,19,0.0
0,20,0.0
0,21,0.0
0,22,0.0
0,23,0.0
0,24,0.039417037974578406
0,25,0.0
0,26,0.07812049360409756
0,27,0.0
0,28,0.012527938140682648
0,29,1.0
0,30,0.02509269051856511
0,31,1.0955727681471836
0,32,0.0
0,33,0.20751278804552598
0,34,0.0
0,35,0.1186799868111672
0,36,2.0
0,37,0.0
0,38,0.5522664575418941
0,39,0.20109824278830657
0,40,0.24330119304894082
0,41,0.49654012528574965
0,42,0.1453690211507066
0,43,0.1849730662164577
0,44,0.0
0,45,0.24690978810704178
0,46,0.0
0,47,0.4425503375568003
0,48,1.0
0,49,0.2858106345606637
0,50,0.25768562719137367
0,51,0.0
0,52,0.14193283829061865
0,53,0.0
0,54,0.0
0,55,0.0
0,56,0.0
0,57,0.38818122819633394
0,58,0.0
0,59,0.0
0,60,0.0
0,61,0.0
0,62,0.0
0,63,0.16687678195282862
0,64,0.027162153417164214
0,65,0.42548009775067763
0,66,0.0
0,67,0.0
0,68,0.0
0,69,0.0
0,70,0.2585256171413679
0,71,0.11977187475706996
0,72,0.0
0,73,0.0
0,74,0.0
0,75,0.15216634952462016
0,76,0.0
0,77,0.4536759293439301
0,78,0.0
0,79,0.3141621187920798
0,80,0.0
0,81,0.14325795925528295
0,82,0.0
0,83,0.23978710806995096
0,84,0.0
0,85,0.0
0,86,0.0
0,87,0.0
0,88,0.0
0,89,0.0
0,90,0.0
0,91,0.0
0,92,0.1830600644718663
0,93,0.0
0,94,0.0
0,95,0.1458737550088547
0,96,0.0
0,97,0.0
0,98,0.0
0,99,0.0
0,100,0.15865819039161
0,101,0.0
0,102,0.24438943506580646
0,103,0.0
0,104,0.0
0,105,0.0
0,106,0.0
0,107,0.0
0,108,0.0
0,109,0.5468865540305271
0,110,0.0
0,111,0.21112235240479138
0,112,0.29420714626089284
0,113,0.0628809831849717
0,114,0.02993965909890073
0,115,0.0
0,116,0.31788450668727086
0,117,0.0
0,118,0.037267545330388785
0,119,0.37429524837648276
0,120,0.08688812667858281
0,121,0.33611844467519125
0,122,0.0
0,123,0.0
0,124,0.0
0,125,0.0
0,126,0.0
0,127,0.0
0,128,0.0
0,129,0.2727973290560066
0,130,0.0
0,131,0.23043339300365429
0,132,0.0
0,133,0.0
0,134,0.44875988249503296
0,135,0.1955648061415467
0,136,0.1860912029195858
0,137,0.27694297292116943
0,138,0.0
0,139,0.0
0,140,0.0
0,141,0.0
0,142,0.0
0,143,0.0
0,144,0.0
0,145,0.0
0,146,0.0
0,147,0.0
0,148,0.3639893506315657
0,149,0.3909521183260425
0,150,0.0
0,151,0.0
0,152,0.11556495102629949
0,153,0.0
0,154,0.0
0,155,0.0
0,156,0.0
0,157,0.12316073274474304
0,158,0.0
0,159,0.586428501724578
0,160,0.36196011171471343
0,161,0.0
0,162,0.0
0,163,0.36190880193743524
0,164,0.0
0,165,0.3546832885151092
0,166,0.0
0,167,0.0
0,168,0.0
0,169,0.18379419619782245
0,170,0.0
0,171,0.030913775206183103
0,172,0.018163634233565595
0,173,0.14371930402120991
0,174,0.0
0,175,0.17272980862549248
0,176,0.0
0,177,0.0
0,178,0.16886057005859811
0,179,0.0
0,180,0.0
0,181,0.0
0,182,0.03768506412693262
0,183,0.5656795308411104
0,184,0.0
0,185,0.0
0,186,0.0
0,187,0.0
0,188,0.044851521679585726
0,189,0.0
0,190,0.0
0,191,0.0
0,192,0.0
0,193,0.3180823339609026
0,194,0.0
0,195,0.0
0,196,0.0
0,197,0.0
0,198,0.057351859153681684
0,199,0.18543121054839729
0,200,0.050152055847588306
0,201,0.31259130335858365
0,202,0.0
0,203,0.0
0,204,0.28469950893914264
0,205,0.0
0,206,0.02098575393791169
0,207,1.0
0,208,0.0
0,209,0.1988015792664808
0,210,0.0
0,211,0.0
0,212,0.0
0,213,0.0
0,214,0.0
0,215,0.30806629134613583
0,216,0.0
0,217,0.11023131669069064
0,218,0.36289112328747697
0,219,0.0
0,220,0.15527568060931807
0,221,0.30824497643965576
0,222,0.11015944090580254
0,223,0.0
0,224,0.0
0,225,0.0
0,226,0.32344587960229276
0,227,0.0
0,228,0.0
0,229,0.0
0,230,0.0
0,231,0.0
0,232,0.0
0,233,0.0
0,234,0.0
0,235,0.0
0,236,0.0
0,237,0.2005771640220082
0,238,0.0
0,239,0.0
0,240,0.0
0,241,0.33002936918258463
0,242,0.0
0,243,0.28770561601304045
0,244,0.6078052186405425
0,245,0.09037431212281566
0,246,0.22890325421017943
0,247,0.3446397138347278
0,248,0.4095461403801759
0,249,0.44756081051661667
0,250,0.0
0,251,0.0
0,252,0.0
0,253,0.0
0,254,0.2902873996910158
0,255,0.07366883989217565
0,256,0.10629048714830769
0,257,0.0
0,258,0.26137419370471315
0,259,0.0
0,260,0.0
0,261,0.03385730282372812
0,262,0.0
0,263,0.14243018759966897
0,264,0.0
0,265,0.0
0,266,0.15668291672636192
0,267,0.3557999428219656
0,268,0.7012803201013521
0,269,0.0
0,270,0.17081495218196396
0,271,0.16687544594731862
0,272,0.0
0,273,0.09359899347512757
0,274,0.24239700398989605
0,275,0.0
0,276,0.0
0,277,0.0
0,278,0.24140152421557293
0,279,0.0
0,280,0.0
0,281,0.0
0,282,0.0
0,283,0.0
0,284,0.0
0,285,0.0
0,286,0.0
0,287,0.0
0,288,0.3596520471457769
0,289,0.3935377042136481
0,290,0.09547282958567882
0,291,0.21490448263505557
0,292,0.10165931908643988
0,293,0.0028877778310922864
0,294,0.0
0,295,0.0
0,296,0.0
0,297,0.0
0,298,0.0
0,299,0.0
0,300,0.0
0,301,0.0
0,302,0.0
0,303,0.3597640467828416
0,304,0.0
0,305,0.0
0,306,0.0
0,307,0.29353906996572443
0,308,0.18938267074441661
0,309,0.0
0,310,0.0
0,311,0.18986152457491023
0,312,0.04182738869343616
0,313,0.09415558096512044
0,314,0.09324678040355139
0,315,0.10506356263683803
0,316,0.0
0,317,0.29262063029953844
0,318,0.0
0,319,0.0
0,320,0.5561365025430991
0,321,0.0
0,322,0.0
0,323,0.0
0,324,0.0673386774660707
0,325,0.5016448241055875
0,326,0.0
0,327,0.0
0,328,0.0
0,329,0.0
0,330,0.09717676846813816
0,331,0.0
0,332,0.0
0,333,0.0
0,334,0.0
0,335,0.0
0,336,0.005269858537575445
0,337,0.16795872623610375
0,338,0.2288030448068431
0,339,0.44365161183017676
0,340,0.0
0,341,0.2721116224429393
0,342,0.0
0,343,0.0
0,344,0.0
0,345,0.0
0,346,0.0
0,347,0.11632054739368192
0,348,0.0
0,349,0.5105334420172188
0,350,0.0
0,351,0.7172197787230036
0,352,0.0
0,353,0.08543156763177351
0,354,0.0
0,355,0.0
0,356,0.0
0,357,0.0
0,358,0.0
0,359,0.19442834223656635
0,360,0.0
0,361,0.0
0,362,0.3257975010182599
0,363,0.0
0,364,0.0
0,365,0.0
0,366,0.0
0,367,0.24387363583197508
0,368,0.11139643992502413
0,369,0.0
0,370,0.4425300976031825
0,371,0.0
0,372,0.15985172065237607
0,373,0.25700106228257247
0,374,0.06382089838399718
0,375,0.1458902432641811
0,376,0.10822911093370247
0,377,0.0
0,378,0.03698973607173173
0,379,0.40416395538650685
0,380,0.311972442286667
0,381,0.0
0,382,0.27843609385958734
0,383,0.0
0,384,0.0
0,385,0.1272238234026435
0,386,0.0
0,387,0.0
0,388,0.0
