Run,Step,Remaining Budget
0,0,0.6139253920995811
0,1,0.09660584067345956
0,2,0.11972158739138339
0,3,0.20496098825646047
0,4,1.1921842525948214
0,5,0.0
0,6,0.0
0,7,0.18094137368143748
0,8,1.0
0,9,1.0708387195803553
0,10,0.0
0,11,0.042317522033542776
0,12,0.0
0,13,0.04286738347009256
0,14,0.2928447059272332
0,15,0.0006817577300617383
0,16,0.07130634377676959
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,21,0.34186889654470765
0,22,0.009712803876585019
0,23,0.0
0,24,0.298796734656662
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0168289831934203
0,30,0.10136719047713394
0,31,0.11965651675341515
0,32,0.0
0,33,1.0
0,34,0.35602766420858944
0,35,0.0
0,36,1.0
0,37,0.4681914908867302
0,38,0.0
0,39,1.0
0,40,0.0
0,41,0.0
0,42,0.47411619134264704
0,43,0.0
0,44,0.04912517657638937
0,45,0.4311605436804167
0,46,0.0
0,47,0.0
0,48,0.0
0,49,0.33507000224460126
0,50,0.0
0,51,0.0
0,52,0.0
0,53,0.0
0,54,0.3358753457539797
0,55,0.0
0,56,0.0
0,57,1.0
0,58,0.0
0,59,0.19734527650482847
0,60,0.014821815879524136
0,61,0.07192992020436573
0,62,0.0
0,63,0.05927285011308281
0,64,0.4377590142862965
0,65,0.0
0,66,2.0
0,67,0.0
0,68,0.0
0,69,0.0
0,70,0.29081204409158445
0,71,0.0
0,72,0.24000183459441327
0,73,0.3664534497155958
0,74,0.05279565991640123
0,75,0.11350138135403909
0,76,0.0
0,77,0.0
0,78,0.0
0,79,0.0
0,80,0.0
0,81,0.0
0,82,0.3299674281407041
0,83,0.0
0,84,0.0
0,85,0.0
0,86,0.4200433014019529
0,87,0.16438667620370073
0,88,0.2556070209916096
0,89,0.0
0,90,0.0
0,91,0.0
0,92,0.5750927017229769
0,93,0.3829142750006179
0,94,0.0502169749716721
0,95,0.26998945797822216
0,96,0.0
0,97,0.011763413995089955
0,98,0.2563091934859898
0,99,0.0
0,100,0.0
0,101,0.0
0,102,0.15321483297127614
0,103,0.0
0,104,0.5170830147479017
0,105,0.32566863408982405
0,106,0.15347642223258062
0,107,0.0
0,108,0.0
0,109,1.0
0,110,0.0
0,111,0.0
0,112,0.29471625501763943
0,113,0.04584207314502142
0,114,0.3073740384012895
0,115,0.28890011884694133
0,116,0.1102620303035815
0,117,0.23421006275052003
0,118,0.25010514479474133
0,119,0.0
0,120,0.4017696977398353
0,121,0.22537530464825728
0,122,0.0
0,123,0.0
0,124,0.0
0,125,0.0
0,126,0.0
0,127,0.0
0,128,0.0
0,129,0.0
0,130,0.0
0,131,0.0
0,132,0.0767607213818311
0,133,0.0
0,134,0.0
0,135,1.1610171475872202
0,136,0.3903504086008257
0,137,0.0
0,138,0.0
0,139,0.1363229617354733
0,140,0.0
0,141,0.0
0,142,0.0
0,143,0.0
0,144,0.15478736764330003
0,145,0.20303848662952828
0,146,0.3933150978011035
0,147,0.3331682667924998
0,148,0.4669777655214702
0,149,0.0
0,150,0.0
0,151,0.2713946696781103
0,152,0.0
0,153,0.0
0,154,0.0
0,155,0.0
0,156,0.0
0,157,0.0
0,158,0.0
0,159,0.0
0,160,0.0
0,161,0.0
0,162,0.27082550603932387
0,163,1.0
0,164,0.15741788788217703
0,165,0.0
0,166,0.17405623697779182
0,167,0.14582197710264444
0,168,0.0
0,169,0.18232233198225312
0,170,0.0
0,171,0.15803188210281127
0,172,0.23813899928638715
0,173,0.0
0,174,0.42609650489307693
0,175,0.019630379706396806
0,176,0.0
0,177,0.12952160714486327
0,178,0.0
0,179,0.007321519035645263
0,180,0.011932096555884897
0,181,0.39680892994882555
0,182,0.0
0,183,0.0
0,184,0.0
0,185,0.0031135544117596448
0,186,0.06316149075293376
0,187,0.013851388980612
0,188,0.0
0,189,0.4181024517980523
0,190,0.12328399069228246
0,191,0.0
0,192,0.0
0,193,0.28312540015686216
0,194,0.2697185106463025
0,195,0.19597659724587646
0,196,0.013951839324914062
0,197,0.0
0,198,0.08121149225031354
0,199,0.0
0,200,0.0
0,201,0.0
0,202,0.0
0,203,0.18426025506905475
0,204,0.0
0,205,0.19095159316542354
0,206,0.0
0,207,0.0022530301304618527
0,208,0.0
0,209,0.05073290267010522
0,210,0.0
0,211,0.0
0,212,0.32538566568692295
0,213,0.0
0,214,0.20632665918364212
0,215,0.0
0,216,0.0
0,217,0.0
0,218,0.10242147559990533
0,219,0.0
0,220,0.0
0,221,0.0
0,222,0.0
0,223,0.10921811102188661
0,224,0.0
0,225,0.05754750850924151
0,226,0.22776740375231697
0,227,0.05814727532063091
0,228,0.31781404581234174
0,229,0.4192720443496243
0,230,0.0
0,231,0.38479230857027713
0,232,0.038357734203330995
0,233,0.1307233877264009
0,234,0.0
0,235,0.0
0,236,0.0
0,237,0.17964388345667448
0,238,0.0
0,239,0.0
0,240,0.29655077936401875
0,241,0.0
0,242,0.17509842870922077
0,243,0.2903651327861052
0,244,0.004477615863846651
0,245,0.0
0,246,0.0
0,247,0.0
0,248,0.0
0,249,0.0
0,250,0.0
0,251,0.0
0,252,0.0
0,253,0.0
0,254,0.0
0,255,0.0
0,256,0.37826847251505047
0,257,0.19961331013380135
0,258,0.242364760430543
0,259,0.31552125096075245
0,260,0.0
0,261,0.5300146154108868
0,262,0.22172943747677087
0,263,0.0
0,264,0.005670253501652289
0,265,0.0
0,266,0.0
0,267,0.09606237169577869
0,268,0.0
0,269,0.26666840350819654
0,270,0.0
0,271,0.0
0,272,0.0
0,273,0.0
0,274,0.0
0,275,0.14600957696252803
0,276,0.37885986933684324
0,277,0.47564155988885914
0,278,0.4484618245225911
0,279,0.2743317030791186
0,280,0.6168122719494289
0,281,0.0
0,282,0.3142807799288043
0,283,0.0
0,284,0.19514899978107947
0,285,0.0
0,286,0.38323077229414926
0,287,0.08526873814366409
0,288,0.0
0,289,0.0
0,290,0.0
0,291,0.11623325672127138
0,292,0.4040177356976309
0,293,0.2448498019969807
0,294,0.6129536447438171
0,295,0.0
0,296,0.0
0,297,0.0
0,298,0.13582421248353516
0,299,0.2875932121156599
0,300,0.0
0,301,0.24513109071747896
0,302,0.0
0,303,0.0
0,304,0.24494628813024644
0,305,0.0
0,306,0.17811087572834117
0,307,0.29186256741901484
0,308,0.0
0,309,0.0
0,310,0.0
0,311,0.0
0,312,0.0
0,313,0.0
0,314,0.2734603632360094
0,315,0.0
0,316,0.21215165301882766
0,317,0.0
0,318,0.0
0,319,0.30511376532722556
0,320,0.0
0,321,0.0
0,322,0.0
0,323,0.0
0,324,0.0
0,325,0.0
0,326,0.0
0,327,0.0
0,328,0.0
0,329,0.0
0,330,0.06950532415752353
0,331,0.4246457075237917
0,332,0.14121898107307207
0,333,0.08456358467459091
0,334,0.42223209181358223
0,335,0.22373420722847204
0,336,0.0
0,337,0.10622826519313577
0,338,0.0
0,339,0.21180405663655988
0,340,0.00969202294226168
0,341,0.0
0,342,0.0
0,343,0.07624429789316367
0,344,0.0
0,345,0.0
0,346,0.0
0,347,0.48238119704754734
0,348,0.0
0,349,0.0
0,350,0.3279001815491033
0,351,0.0
0,352,0.10015395719560682
0,353,0.018686175319544085
0,354,0.0
0,355,0.0
0,356,0.0
0,357,0.0
0,358,0.13286996131867834
0,359,0.18177474588403453
0,360,0.0
0,361,0.11643724858972004
0,362,0.0
0,363,0.0
0,364,0.0
0,365,0.35631583963957536
0,366,0.3986820234406142
0,367,0.0
0,368,0.0
0,369,0.0
0,370,0.0
0,371,0.0
0,372,0.29708088058551674
0,373,0.0
0,374,0.0
0,375,0.4804936984851693
0,376,0.002478133168692831
0,377,0.012952885767411715
0,378,0.0
0,379,0.0
0,380,0.0
0,381,0.21196606430090315
0,382,0.0
0,383,0.0
0,384,0.0
0,385,0.0
0,386,0.0
0,387,0.0
0,388,0.0
0,389,0.0
0,390,0.0
0,391,0.0
0,392,0.0
0,393,0.0
0,394,0.0
0,395,0.35866438840516923
0,396,0.005862042164866743
0,397,0.0
0,398,0.14555819934447678
0,399,0.2678989475334208
0,400,0.0
0,401,0.0
0,402,0.3082628406172394
0,403,0.1812364520869849
0,404,0.026443792892107965
0,405,0.037004140240490924
0,406,0.0
0,407,0.31726190450093317
0,408,0.0
0,409,0.09222050508228286
0,410,0.0
0,411,0.0
0,412,0.05733997311650607
0,413,0.0
0,414,0.0
0,415,0.0
0,416,0.0
0,417,0.0
0,418,0.15555520162216818
0,419,0.0
0,420,0.040028810761922884
0,421,0.15545615470061946
0,422,0.2434099112376844
0,423,0.0
0,424,0.0
0,425,0.0
0,426,0.0
0,427,0.3590763496615357
0,428,0.1838866378555819
0,429,0.2619074937195647
0,430,0.28705934381799225
0,431,0.0
0,432,0.06381097571547212
0,433,0.0
0,434,0.0
0,435,0.0
0,436,0.0
0,437,0.0
0,438,0.0
0,439,0.0
0,440,0.6139542938817638
0,441,0.0
0,442,0.0
0,443,0.4517900098105896
0,444,0.23217931591720586
0,445,0.3462346345888082
0,446,0.4338816353183905
0,447,0.0
0,448,0.3672075820525007
0,449,0.25191882149280964
0,450,0.4047779947418917
0,451,0.0
0,452,0.0
0,453,0.043405122681988484
0,454,0.0
0,455,0.0
0,456,0.0
0,457,0.0
0,458,0.0
0,459,0.25160970390470916
0,460,0.0
0,461,0.0
0,462,0.0
0,463,0.0
0,464,0.09487863373573358
0,465,0.0
0,466,0.06548985802122109
0,467,0.02272087079667584
0,468,0.0
0,469,0.4642595525649005
0,470,0.0
0,471,0.0
0,472,0.0
0,473,0.13622111220708444
0,474,0.02429631506901042
0,475,0.0
0,476,0.17320939925620138
0,477,0.0
0,478,0.0
0,479,0.40816608063300375
0,480,0.3112137411732897
0,481,0.07890393806165175
0,482,0.0
0,483,0.3392980539941306
0,484,0.3229394860984238
0,485,0.0
0,486,0.0
0,487,0.0
0,488,0.42159441526646413
0,489,0.0
0,490,0.0
0,491,0.07456748700677085
0,492,0.0
0,493,0.21345125871233284
0,494,1.0
0,495,0.0
0,496,0.0
0,497,0.24109676443511985
0,498,0.0559802207265413
0,499,0.0
0,500,0.0
0,501,0.0
0,502,0.26212885245129147
0,503,0.0
0,504,0.0
0,505,0.0
0,506,0.007684846060196815
0,507,0.0
0,508,0.08952861261336187
0,509,0.14301342075866763
0,510,0.0
0,511,0.0
0,512,0.0
0,513,0.0
0,514,0.08997855679022182
0,515,0.0
0,516,0.0
0,517,0.0
0,518,0.585089878665936
0,519,0.018496893244862367
0,520,0.0
0,521,0.0
0,522,0.0
0,523,0.0
0,524,0.0
0,525,0.0
0,526,0.24880835344273078
0,527,0.0
0,528,0.0
0,529,0.0
0,530,0.0
0,531,0.0
0,532,0.0
0,533,0.04137961399445356
0,534,0.0
0,535,0.0
0,536,0.0
0,537,0.0
0,538,0.26581211284106754
0,539,0.0
0,540,0.0
0,541,0.0
0,542,0.8066634265774617
0,543,0.0
0,544,0.08762038437187725
0,545,0.0
0,546,0.0
0,547,0.0
0,548,0.1160564391867136
0,549,0.19342284054187564
0,550,0.0
0,551,0.0
0,552,0.022159512844747264
0,553,0.0
0,554,0.0
0,555,0.0
0,556,0.0
0,557,0.0
0,558,0.0
0,559,0.0
0,560,0.37793558042841147
0,561,0.0
0,562,0.0
0,563,0.0
0,564,0.0
0,565,0.0
0,566,0.012352179203179103
0,567,0.08979572419546367
0,568,0.11288539025157629
0,569,0.0
0,570,0.10503654393942718
0,571,0.0
0,572,0.145060530935754
0,573,0.0
0,574,0.0
0,575,0.05472578648929205
0,576,0.24025024502903758
0,577,0.0
0,578,0.0
0,579,0.0
0,580,0.0
0,581,0.07394669490510086
0,582,0.0
0,583,0.0
0,584,0.0
0,585,0.0
0,586,0.027504433689773178
0,587,0.1961908337430044
0,588,0.0
0,589,0.25654778217945085
0,590,0.07430430868135351
0,591,0.0
0,592,0.0
0,593,0.0
0,594,0.0
0,595,0.0
0,596,0.0
0,597,0.0
0,598,0.11132117508237505
0,599,0.0
0,600,0.0
0,601,0.11001128463826448
0,602,0.0
0,603,0.25005093724555105
0,604,0.0
0,605,0.0
0,606,0.0
0,607,0.305690575959353
0,608,0.0
0,609,0.1878828262020138
0,610,0.0
0,611,0.0
0,612,0.0
0,613,0.0
0,614,0.0
0,615,0.15813370264184445
0,616,0.0
0,617,0.0
0,618,0.0
0,619,0.2355306384317033
0,620,0.11287723284878115
