Run,Step,Remaining Budget
0,0,1.0
0,1,1.0
0,2,0.31626143643427584
0,3,0.0
0,4,1.3989527951229739
0,5,1.0
0,6,0.10333934798251154
0,7,1.0
0,8,2.0
0,9,0.40633109209317264
0,10,0.019624916804463544
0,11,0.6771101079678357
0,12,1.2475733302253595
0,13,0.0
0,14,0.06580250979119817
0,15,0.0
0,16,0.9646688272222304
0,17,0.3150791677798701
0,18,2.0
0,19,1.0
0,20,1.2452230002234597
0,21,0.0
0,22,1.335786638440305
0,23,0.23518240977776006
0,24,0.2186522552131751
0,25,1.3652937164198033
0,26,0.39224777777643083
0,27,0.002263509776870176
0,28,0.15282938244310884
0,29,1.0
0,30,1.0
0,31,0.2782191475943345
0,32,1.1235457650970284
0,33,2.0
0,34,0.0
0,35,0.0
0,36,0.3599768498790533
0,37,0.2955425194200366
0,38,0.181691512655908
0,39,0.36486062879671755
0,40,0.194966683584624
0,41,0.0
0,42,0.0
0,43,0.05953237932583999
0,44,0.059433853560237004
0,45,0.381608449714971
0,46,0.0
0,47,2.0
0,48,1.1758409999397847
0,49,1.0
0,50,0.10029142492404275
0,51,0.0
0,52,2.0
0,53,2.0
0,54,0.08952406515913014
0,55,0.17032187171923363
0,56,0.0
0,57,0.0
0,58,2.0
0,59,0.0
0,60,0.5835649390879701
0,61,0.373073498912158
0,62,0.0
0,63,0.3073600309364346
0,64,0.02826770969909087
0,65,1.3520165495098806
0,66,1.0
0,67,0.20837000556602592
0,68,1.0
0,69,0.29736429126078634
0,70,0.0
0,71,1.2559092819047337
0,72,1.0
0,73,0.0
0,74,1.0
0,75,0.0
0,76,1.0
0,77,0.0
0,78,1.0
0,79,0.398648961565504
0,80,0.11102437963721201
0,81,0.0
0,82,1.0
0,83,0.0
0,84,0.01432218207255509
0,85,0.16989444311455482
0,86,0.0
0,87,0.0
0,88,0.10429558348368229
0,89,0.0
0,90,0.0
0,91,0.0
0,92,0.3345743306194835
0,93,0.0
0,94,1.0
0,95,0.0
0,96,0.09802947567915254
0,97,0.0
0,98,0.0
0,99,1.0
