Run,Step,Agent,Probability of Winning
1,24,Lee,0.3596904761904763
1,24,Shin,0.6833333333333335
1,24,Kang,0.3333333333333334
1,24,Lim,0.23223809523809527
1,24,Ko,0.07416666666666666
1,25,Lee,0.3811428571428571
1,25,Shin,0.6932142857142857
1,25,Kang,0.19923809523809527
1,25,Lim,0.24152380952380959
1,25,Ko,0.1582142857142857
1,26,Lee,0.3460952380952381
1,26,Shin,0.6873333333333332
1,26,Kang,0.15376190476190477
1,26,Lim,0.2578571428571429
1,26,Ko,0.19109523809523815
1,27,Lee,0.39466666666666667
1,27,Shin,0.662
1,27,Kang,0.20388095238095244
1,27,Lim,0.239952380952381
1,27,Ko,0.14504761904761904
1,28,Lee,0.40271428571428575
1,28,Shin,0.6763809523809523
1,28,Kang,0.1636904761904762
1,28,Lim,0.26269047619047625
1,28,Ko,0.1545238095238095
1,29,Lee,0.3602857142857144
1,29,Shin,0.7033333333333333
1,29,Kang,0.2246666666666667
1,29,Lim,0.2044047619047619
1,29,Ko,0.15195238095238095
1,30,Lee,0.3507857142857142
1,30,Shin,0.7439999999999999
1,30,Kang,0.20535714285714288
1,30,Lim,0.2315
1,30,Ko,0.16597619047619047
1,31,Lee,0.3321190476190478
1,31,Shin,0.7526666666666667
1,31,Kang,0.1940714285714286
1,31,Lim,0.24052380952380958
1,31,Ko,0.16047619047619052
1,32,Lee,0.39590476190476187
1,32,Shin,0.7540000000000002
1,32,Kang,0.22838095238095246
1,32,Lim,0.245904761904762
1,32,Ko,0.11404761904761904
1,33,Lee,0.40630952380952395
1,33,Shin,0.746
1,33,Kang,0.1687380952380952
1,33,Lim,0.24069047619047623
1,33,Ko,0.1680238095238095
1,34,Lee,0.4092380952380952
1,34,Shin,0.7493333333333332
1,34,Kang,0.1811904761904762
1,34,Lim,0.25183333333333346
1,34,Ko,0.14454761904761904
1,35,Lee,0.32121428571428573
1,35,Shin,0.7680000000000001
1,35,Kang,0.18683333333333332
1,35,Lim,0.2644761904761906
1,35,Ko,0.15730952380952382
1,36,Lee,0.41735714285714287
1,36,Shin,0.7766666666666667
1,36,Kang,0.2001428571428572
1,36,Lim,0.22652380952380963
1,36,Ko,0.14776190476190476
1,37,Lee,0.393904761904762
1,37,Shin,0.7533333333333335
1,37,Kang,0.21061904761904762
1,37,Lim,0.2237619047619048
1,37,Ko,0.1430952380952381
1,38,Lee,0.36423809523809536
1,38,Shin,0.8046666666666665
1,38,Kang,0.17742857142857144
1,38,Lim,0.24588095238095245
1,38,Ko,0.14916666666666667
1,39,Lee,0.37183333333333324
1,39,Shin,0.768
1,39,Kang,0.1805714285714286
1,39,Lim,0.2426904761904763
1,39,Ko,0.15576190476190477
2,0,Lee,0.145
2,0,Shin,0.5619523809523809
2,0,Kang,0.22754761904761905
2,0,Lim,0.40692857142857153
2,0,Ko,0.20057142857142857
2,1,Lee,0.17350000000000002
2,1,Shin,0.585690476190476
2,1,Kang,0.2857380952380953
2,1,Lim,0.37576190476190485
2,1,Ko,0.14357142857142857
2,2,Lee,0.21109523809523809
2,2,Shin,0.5339999999999999
2,2,Kang,0.3743809523809524
2,2,Lim,0.29197619047619056
2,2,Ko,0.1432142857142857
2,3,Lee,0.20016666666666666
2,3,Shin,0.44233333333333336
2,3,Kang,0.47333333333333316
2,3,Lim,0.27490476190476193
2,3,Ko,0.1325
2,4,Lee,0.20864285714285719
2,4,Shin,0.5265238095238095
2,4,Kang,0.4095714285714285
2,4,Lim,0.27619047619047626
2,4,Ko,0.14583333333333331
2,5,Lee,0.2158809523809524
2,5,Shin,0.43930952380952376
2,5,Kang,0.3994761904761905
2,5,Lim,0.2906190476190477
2,5,Ko,0.1175
2,6,Lee,0.24266666666666667
2,6,Shin,0.49678571428571433
2,6,Kang,0.40619047619047616
2,6,Lim,0.2472857142857144
2,6,Ko,0.135
2,7,Lee,0.19088095238095237
2,7,Shin,0.4660476190476189
2,7,Kang,0.45580952380952383
2,7,Lim,0.28566666666666674
2,7,Ko,0.15654761904761905
2,8,Lee,0.2431666666666667
2,8,Shin,0.48092857142857126
2,8,Kang,0.3755952380952381
2,8,Lim,0.2701666666666668
2,8,Ko,0.15357142857142858
2,9,Lee,0.26057142857142873
2,9,Shin,0.5150952380952382
2,9,Kang,0.30769047619047624
2,9,Lim,0.27542857142857147
2,9,Ko,0.14488095238095236
2,10,Lee,0.26028571428571434
2,10,Shin,0.4136666666666666
2,10,Kang,0.417547619047619
2,10,Lim,0.2279761904761905
2,10,Ko,0.1412142857142857
2,11,Lee,0.3035000000000001
2,11,Shin,0.47180952380952385
2,11,Kang,0.3378809523809524
2,11,Lim,0.28690476190476205
2,11,Ko,0.135
2,12,Lee,0.28404761904761905
2,12,Shin,0.4271428571428571
2,12,Kang,0.31683333333333347
2,12,Lim,0.2607142857142858
2,12,Ko,0.13692857142857143
2,13,Lee,0.26192857142857146
2,13,Shin,0.4798095238095238
2,13,Kang,0.3996428571428571
2,13,Lim,0.2516666666666667
2,13,Ko,0.15
2,14,Lee,0.29480952380952385
2,14,Shin,0.4223333333333334
2,14,Kang,0.38907142857142857
2,14,Lim,0.22309523809523812
2,14,Ko,0.16833333333333333
2,15,Lee,0.284952380952381
2,15,Shin,0.40352380952380945
2,15,Kang,0.3291428571428572
2,15,Lim,0.27092857142857146
2,15,Ko,0.12071428571428572
2,16,Lee,0.2593095238095238
2,16,Shin,0.4385476190476191
2,16,Kang,0.3753333333333333
2,16,Lim,0.2568095238095238
2,16,Ko,0.1382142857142857
2,17,Lee,0.3396190476190477
2,17,Shin,0.4750238095238095
2,17,Kang,0.3107857142857144
2,17,Lim,0.2321666666666668
2,17,Ko,0.16121428571428573
2,18,Lee,0.33780952380952384
2,18,Shin,0.4744523809523809
2,18,Kang,0.2621428571428572
2,18,Lim,0.26707142857142857
2,18,Ko,0.16404761904761905
2,19,Lee,0.30090476190476195
2,19,Shin,0.47773809523809524
2,19,Kang,0.26473809523809533
2,19,Lim,0.2297380952380953
2,19,Ko,0.1515952380952381
2,20,Lee,0.2828333333333334
2,20,Shin,0.6071666666666667
2,20,Kang,0.30526190476190485
2,20,Lim,0.19842857142857143
2,20,Ko,0.16988095238095238
2,21,Lee,0.2995476190476191
2,21,Shin,0.5975238095238093
2,21,Kang,0.3036904761904763
2,21,Lim,0.24421428571428577
2,21,Ko,0.13892857142857143
2,22,Lee,0.3164761904761905
2,22,Shin,0.6033809523809524
2,22,Kang,0.23938095238095244
2,22,Lim,0.23533333333333342
2,22,Ko,0.1355
2,23,Lee,0.35216666666666663
2,23,Shin,0.6598333333333334
2,23,Kang,0.2560714285714286
2,23,Lim,0.25228571428571434
2,23,Ko,0.14123809523809525
2,24,Lee,0.33990476190476193
2,24,Shin,0.6873333333333334
2,24,Kang,0.2236190476190476
2,24,Lim,0.21471428571428575
2,24,Ko,0.14716666666666664
2,25,Lee,0.36797619047619057
2,25,Shin,0.6819999999999999
2,25,Kang,0.2616428571428572
2,25,Lim,0.21466666666666673
2,25,Ko,0.12571428571428572
2,26,Lee,0.3204047619047619
2,26,Shin,0.7517142857142858
2,26,Kang,0.2671904761904763
2,26,Lim,0.1847857142857143
2,26,Ko,0.15892857142857142
2,27,Lee,0.3293333333333334
2,27,Shin,0.7726666666666665
2,27,Kang,0.2774761904761906
2,27,Lim,0.18973809523809526
2,27,Ko,0.16726190476190475
2,28,Lee,0.3580000000000001
2,28,Shin,0.7726666666666666
2,28,Kang,0.22254761904761908
2,28,Lim,0.20214285714285715
2,28,Ko,0.1700238095238095
2,29,Lee,0.3813095238095238
2,29,Shin,0.7579999999999998
2,29,Kang,0.22409523809523815
2,29,Lim,0.22095238095238098
2,29,Ko,0.11988095238095237
2,30,Lee,0.3808571428571429
2,30,Shin,0.8006666666666666
2,30,Kang,0.2413571428571429
2,30,Lim,0.1911428571428572
2,30,Ko,0.15076190476190476
2,31,Lee,0.42459523809523797
2,31,Shin,0.778
2,31,Kang,0.20390476190476192
2,31,Lim,0.20014285714285715
2,31,Ko,0.14809523809523809
2,32,Lee,0.40928571428571425
2,32,Shin,0.7646666666666665
2,32,Kang,0.2526190476190477
2,32,Lim,0.17635714285714282
2,32,Ko,0.13714285714285712
2,33,Lee,0.3887857142857143
2,33,Shin,0.8033333333333331
2,33,Kang,0.2634285714285715
2,33,Lim,0.22216666666666673
2,33,Ko,0.11142857142857142
2,34,Lee,0.3613095238095239
2,34,Shin,0.8146666666666665
2,34,Kang,0.24473809523809537
2,34,Lim,0.18373809523809523
2,34,Ko,0.1438095238095238
2,35,Lee,0.3749285714285715
2,35,Shin,0.8000000000000002
2,35,Kang,0.2505476190476191
2,35,Lim,0.1973571428571429
2,35,Ko,0.1470238095238095
2,36,Lee,0.3266904761904763
2,36,Shin,0.8299999999999998
2,36,Kang,0.2415476190476191
2,36,Lim,0.18730952380952381
2,36,Ko,0.17076190476190478
2,37,Lee,0.41628571428571415
2,37,Shin,0.7859999999999999
2,37,Kang,0.21564285714285716
2,37,Lim,0.18411904761904763
2,37,Ko,0.1580952380952381
2,38,Lee,0.36828571428571427
2,38,Shin,0.7566666666666667
2,38,Kang,0.22678571428571434
2,38,Lim,0.19576190476190475
2,38,Ko,0.1593095238095238
2,39,Lee,0.3519523809523809
2,39,Shin,0.8233333333333333
2,39,Kang,0.21385714285714288
2,39,Lim,0.19178571428571428
2,39,Ko,0.18723809523809526
