Run,Step,Agent,Reward
0,29,Lee,0.82
0,29,Shin,0.18
0,29,Kang,1.02
0,29,Lim,0.84
0,29,Ko,1.02
0,30,Lee,0.76
0,30,Shin,0.1
0,30,Kang,1.02
0,30,Lim,1.04
0,30,Ko,0.94
0,31,Lee,0.7
0,31,Shin,0.12
0,31,Kang,1.0
0,31,Lim,0.9
0,31,Ko,0.94
0,32,Lee,0.72
0,32,Shin,0.18
0,32,Kang,0.9
0,32,Lim,0.8
0,32,Ko,0.92
0,33,Lee,0.76
0,33,Shin,0.1
0,33,Kang,0.92
0,33,Lim,1.08
0,33,Ko,0.98
0,34,Lee,0.84
0,34,Shin,0.12
0,34,Kang,1.2
0,34,Lim,1.1
0,34,Ko,1.06
0,35,Lee,0.76
0,35,Shin,0.18
0,35,Kang,0.84
0,35,Lim,1.18
0,35,Ko,0.98
0,36,Lee,0.84
0,36,Shin,0.18
0,36,Kang,1.2
0,36,Lim,0.84
0,36,Ko,1.24
0,37,Lee,0.66
0,37,Shin,0.12
0,37,Kang,1.06
0,37,Lim,1.08
0,37,Ko,0.9
0,38,Lee,0.62
0,38,Shin,0.12
0,38,Kang,1.06
0,38,Lim,1.08
0,38,Ko,0.84
0,39,Lee,0.64
0,39,Shin,0.2
0,39,Kang,0.94
0,39,Lim,1.02
0,39,Ko,1.02
0,40,Lee,0.72
0,40,Shin,0.24
0,40,Kang,0.84
0,40,Lim,1.08
0,40,Ko,1.08
0,41,Lee,0.78
0,41,Shin,0.08
0,41,Kang,0.84
0,41,Lim,1.22
0,41,Ko,1.1
0,42,Lee,0.8
0,42,Shin,0.16
0,42,Kang,0.94
0,42,Lim,1.02
0,42,Ko,1.14
0,43,Lee,0.74
0,43,Shin,0.18
0,43,Kang,0.88
0,43,Lim,1.1
0,43,Ko,1.04
0,44,Lee,0.64
0,44,Shin,0.14
0,44,Kang,0.82
0,44,Lim,0.98
0,44,Ko,0.96
0,45,Lee,1.14
0,45,Shin,0.04
0,45,Kang,1.04
0,45,Lim,0.94
0,45,Ko,1.04
0,46,Lee,0.86
0,46,Shin,0.1
0,46,Kang,0.96
0,46,Lim,0.82
0,46,Ko,1.04
0,47,Lee,0.68
0,47,Shin,0.08
0,47,Kang,1.0
0,47,Lim,1.0
0,47,Ko,1.08
0,48,Lee,0.92
0,48,Shin,0.12
0,48,Kang,0.82
0,48,Lim,0.86
0,48,Ko,1.2
0,49,Lee,0.72
0,49,Shin,0.1
0,49,Kang,1.06
0,49,Lim,0.94
0,49,Ko,0.9
0,50,Lee,0.66
0,50,Shin,0.08
0,50,Kang,0.9
0,50,Lim,1.02
0,50,Ko,0.94
0,51,Lee,0.6
0,51,Shin,0.12
0,51,Kang,1.1
0,51,Lim,1.0
0,51,Ko,0.96
0,52,Lee,0.74
0,52,Shin,0.04
0,52,Kang,0.98
0,52,Lim,0.92
0,52,Ko,1.08
0,53,Lee,0.72
0,53,Shin,0.06
0,53,Kang,1.04
0,53,Lim,0.82
0,53,Ko,1.08
0,54,Lee,0.76
0,54,Shin,0.02
0,54,Kang,0.92
0,54,Lim,0.9
0,54,Ko,1.12
0,55,Lee,0.7
0,55,Shin,0.12
0,55,Kang,1.04
0,55,Lim,0.9
0,55,Ko,0.96
0,56,Lee,0.86
0,56,Shin,0.04
0,56,Kang,1.0
0,56,Lim,0.84
0,56,Ko,1.04
0,57,Lee,0.9
0,57,Shin,0.08
0,57,Kang,1.0
0,57,Lim,1.26
0,57,Ko,1.14
0,58,Lee,0.62
0,58,Shin,0.06
0,58,Kang,1.22
0,58,Lim,1.02
0,58,Ko,0.96
0,59,Lee,0.72
0,59,Shin,0.04
0,59,Kang,1.2
0,59,Lim,0.92
0,59,Ko,0.84
1,0,Lee,0.68
1,0,Shin,0.42
1,0,Kang,1.08
1,0,Lim,0.98
1,0,Ko,0.92
1,1,Lee,1.0
1,1,Shin,0.36
1,1,Kang,0.98
1,1,Lim,0.92
1,1,Ko,1.26
1,2,Lee,0.82
1,2,Shin,0.32
1,2,Kang,1.08
1,2,Lim,1.0
1,2,Ko,1.16
1,3,Lee,0.76
1,3,Shin,0.46
1,3,Kang,1.0
1,3,Lim,0.92
1,3,Ko,1.12
1,4,Lee,0.8
1,4,Shin,0.46
1,4,Kang,0.98
1,4,Lim,0.68
1,4,Ko,1.24
1,5,Lee,0.66
1,5,Shin,0.52
1,5,Kang,0.98
1,5,Lim,0.9
1,5,Ko,0.98
1,6,Lee,0.78
1,6,Shin,0.48
1,6,Kang,0.94
1,6,Lim,0.88
1,6,Ko,1.06
1,7,Lee,0.74
1,7,Shin,0.68
1,7,Kang,1.04
1,7,Lim,0.86
1,7,Ko,0.98
1,8,Lee,0.74
1,8,Shin,0.52
1,8,Kang,0.76
1,8,Lim,0.96
1,8,Ko,1.14
1,9,Lee,1.06
1,9,Shin,0.52
1,9,Kang,0.56
1,9,Lim,0.9
1,9,Ko,1.22
1,10,Lee,0.7
1,10,Shin,0.6
1,10,Kang,0.8
1,10,Lim,0.9
1,10,Ko,1.06
1,11,Lee,0.78
1,11,Shin,0.56
1,11,Kang,0.8
1,11,Lim,0.92
1,11,Ko,1.08
1,12,Lee,0.86
1,12,Shin,0.62
1,12,Kang,0.74
1,12,Lim,1.0
1,12,Ko,1.16
1,13,Lee,0.96
1,13,Shin,0.6
1,13,Kang,0.9
1,13,Lim,0.9
1,13,Ko,1.12
1,14,Lee,0.84
1,14,Shin,0.78
1,14,Kang,0.62
1,14,Lim,0.96
1,14,Ko,1.14
1,15,Lee,0.66
1,15,Shin,0.66
1,15,Kang,0.82
1,15,Lim,0.82
1,15,Ko,1.14
1,16,Lee,0.8
1,16,Shin,0.6
1,16,Kang,0.68
1,16,Lim,1.02
1,16,Ko,1.02
1,17,Lee,0.76
1,17,Shin,0.6
1,17,Kang,0.88
1,17,Lim,1.08
1,17,Ko,1.14
1,18,Lee,0.88
1,18,Shin,0.86
1,18,Kang,0.84
1,18,Lim,0.94
1,18,Ko,1.04
1,19,Lee,0.72
1,19,Shin,0.92
1,19,Kang,0.74
1,19,Lim,0.8
1,19,Ko,0.96
1,20,Lee,0.74
1,20,Shin,0.66
1,20,Kang,0.68
1,20,Lim,0.88
1,20,Ko,1.12
1,21,Lee,0.88
1,21,Shin,0.9
1,21,Kang,0.74
1,21,Lim,0.78
1,21,Ko,0.94
1,22,Lee,0.76
1,22,Shin,0.78
1,22,Kang,1.08
1,22,Lim,0.82
1,22,Ko,1.06
1,23,Lee,0.88
1,23,Shin,0.94
1,23,Kang,0.86
1,23,Lim,0.9
1,23,Ko,0.9
1,24,Lee,0.74
1,24,Shin,0.74
1,24,Kang,0.84
1,24,Lim,0.92
1,24,Ko,1.18
1,25,Lee,0.66
1,25,Shin,0.56
1,25,Kang,0.88
1,25,Lim,0.84
1,25,Ko,1.1
1,26,Lee,0.76
1,26,Shin,0.44
1,26,Kang,0.78
1,26,Lim,0.84
1,26,Ko,1.02
1,27,Lee,0.78
1,27,Shin,0.5
1,27,Kang,0.92
1,27,Lim,0.86
1,27,Ko,1.04
1,28,Lee,0.66
1,28,Shin,0.64
1,28,Kang,0.68
1,28,Lim,0.78
1,28,Ko,1.08
1,29,Lee,0.78
1,29,Shin,0.36
1,29,Kang,0.68
1,29,Lim,0.98
1,29,Ko,1.2
1,30,Lee,0.7
1,30,Shin,0.5
1,30,Kang,0.76
1,30,Lim,1.04
1,30,Ko,1.08
1,31,Lee,0.76
1,31,Shin,0.4
1,31,Kang,0.94
1,31,Lim,1.08
1,31,Ko,1.12
1,32,Lee,0.84
1,32,Shin,0.52
1,32,Kang,1.0
1,32,Lim,1.06
1,32,Ko,1.0
1,33,Lee,0.88
1,33,Shin,0.52
1,33,Kang,0.8
1,33,Lim,0.88
1,33,Ko,1.02
1,34,Lee,0.9
1,34,Shin,0.5
1,34,Kang,0.88
1,34,Lim,0.98
1,34,Ko,1.12
1,35,Lee,0.84
1,35,Shin,0.4
1,35,Kang,1.06
1,35,Lim,0.96
1,35,Ko,1.2
1,36,Lee,0.84
1,36,Shin,0.24
1,36,Kang,0.96
1,36,Lim,0.98
1,36,Ko,1.06
1,37,Lee,0.78
1,37,Shin,0.36
1,37,Kang,0.92
1,37,Lim,1.0
1,37,Ko,1.1
1,38,Lee,0.8
1,38,Shin,0.38
1,38,Kang,1.18
1,38,Lim,0.92
1,38,Ko,1.1
1,39,Lee,0.84
1,39,Shin,0.32
1,39,Kang,0.92
1,39,Lim,0.72
1,39,Ko,1.16
1,40,Lee,1.0
1,40,Shin,0.2
1,40,Kang,1.1
1,40,Lim,0.98
1,40,Ko,1.16
1,41,Lee,0.8
1,41,Shin,0.26
1,41,Kang,1.16
1,41,Lim,1.08
1,41,Ko,1.18
1,42,Lee,0.68
1,42,Shin,0.26
1,42,Kang,1.12
1,42,Lim,1.32
1,42,Ko,1.08
1,43,Lee,0.72
1,43,Shin,0.28
1,43,Kang,1.04
1,43,Lim,1.1
1,43,Ko,0.96
1,44,Lee,0.76
1,44,Shin,0.2
1,44,Kang,0.98
1,44,Lim,0.86
1,44,Ko,1.22
1,45,Lee,0.86
1,45,Shin,0.24
1,45,Kang,1.1
1,45,Lim,0.88
1,45,Ko,1.14
1,46,Lee,0.94
1,46,Shin,0.36
1,46,Kang,1.06
1,46,Lim,1.0
1,46,Ko,1.04
1,47,Lee,0.78
1,47,Shin,0.2
1,47,Kang,1.08
1,47,Lim,1.0
1,47,Ko,1.1
1,48,Lee,0.88
1,48,Shin,0.18
1,48,Kang,1.08
1,48,Lim,1.02
1,48,Ko,1.1
1,49,Lee,0.94
1,49,Shin,0.16
1,49,Kang,0.96
1,49,Lim,1.1
1,49,Ko,1.16
1,50,Lee,0.76
1,50,Shin,0.22
1,50,Kang,1.26
1,50,Lim,0.88
1,50,Ko,1.12
1,51,Lee,0.72
1,51,Shin,0.26
1,51,Kang,1.12
1,51,Lim,1.24
1,51,Ko,1.06
1,52,Lee,1.08
1,52,Shin,0.34
1,52,Kang,0.9
1,52,Lim,1.0
1,52,Ko,1.28
1,53,Lee,0.8
1,53,Shin,0.2
1,53,Kang,1.1
1,53,Lim,0.94
1,53,Ko,0.98
1,54,Lee,0.86
1,54,Shin,0.36
1,54,Kang,1.12
1,54,Lim,0.98
1,54,Ko,1.04
1,55,Lee,0.74
1,55,Shin,0.26
1,55,Kang,1.04
1,55,Lim,0.96
1,55,Ko,0.94
1,56,Lee,0.82
1,56,Shin,0.18
1,56,Kang,1.04
1,56,Lim,0.96
1,56,Ko,1.1
1,57,Lee,0.84
1,57,Shin,0.22
1,57,Kang,1.1
1,57,Lim,0.98
1,57,Ko,1.12
1,58,Lee,0.62
1,58,Shin,0.22
1,58,Kang,1.1
1,58,Lim,0.88
1,58,Ko,1.04
1,59,Lee,0.7
1,59,Shin,0.22
1,59,Kang,1.24
1,59,Lim,0.88
1,59,Ko,0.98
2,0,Lee,0.38
2,0,Shin,0.56
2,0,Kang,1.22
2,0,Lim,1.06
2,0,Ko,0.7
2,1,Lee,0.86
2,1,Shin,0.44
2,1,Kang,1.16
2,1,Lim,0.86
2,1,Ko,1.02
2,2,Lee,1.02
2,2,Shin,0.48
2,2,Kang,0.84
2,2,Lim,0.88
2,2,Ko,1.2
2,3,Lee,0.9
2,3,Shin,0.2
2,3,Kang,0.94
2,3,Lim,0.9
2,3,Ko,1.18
2,4,Lee,0.8
2,4,Shin,0.52
2,4,Kang,0.88
2,4,Lim,1.06
2,4,Ko,0.92
2,5,Lee,0.68
2,5,Shin,0.46
2,5,Kang,0.92
2,5,Lim,0.92
2,5,Ko,1.04
2,6,Lee,0.8
2,6,Shin,0.4
2,6,Kang,0.88
2,6,Lim,0.84
2,6,Ko,1.26
2,7,Lee,0.64
2,7,Shin,0.42
2,7,Kang,1.0
2,7,Lim,0.9
2,7,Ko,1.08
2,8,Lee,0.88
2,8,Shin,0.44
2,8,Kang,0.92
2,8,Lim,0.98
2,8,Ko,1.04
2,9,Lee,0.72
2,9,Shin,0.32
2,9,Kang,1.14
2,9,Lim,0.82
2,9,Ko,1.14
2,10,Lee,0.64
2,10,Shin,0.26
2,10,Kang,1.16
2,10,Lim,1.02
2,10,Ko,1.18
2,11,Lee,0.8
2,11,Shin,0.44
2,11,Kang,0.92
2,11,Lim,1.08
2,11,Ko,1.12
2,12,Lee,0.62
2,12,Shin,0.42
2,12,Kang,1.02
2,12,Lim,0.76
2,12,Ko,1.04
2,13,Lee,0.98
2,13,Shin,0.26
2,13,Kang,0.92
2,13,Lim,0.74
2,13,Ko,1.26
2,14,Lee,0.66
2,14,Shin,0.42
2,14,Kang,1.18
2,14,Lim,0.66
2,14,Ko,1.2
2,15,Lee,0.88
2,15,Shin,0.26
2,15,Kang,1.1
2,15,Lim,0.86
2,15,Ko,1.24
2,16,Lee,0.78
2,16,Shin,0.28
2,16,Kang,0.96
2,16,Lim,0.84
2,16,Ko,1.14
2,17,Lee,0.78
2,17,Shin,0.3
2,17,Kang,1.06
2,17,Lim,0.96
2,17,Ko,1.18
2,18,Lee,0.86
2,18,Shin,0.38
2,18,Kang,1.1
2,18,Lim,0.86
2,18,Ko,1.04
2,19,Lee,0.72
2,19,Shin,0.4
2,19,Kang,1.14
2,19,Lim,1.06
2,19,Ko,0.98
2,20,Lee,0.78
2,20,Shin,0.3
2,20,Kang,1.1
2,20,Lim,0.98
2,20,Ko,1.04
2,21,Lee,0.68
2,21,Shin,0.6
2,21,Kang,1.14
2,21,Lim,0.96
2,21,Ko,1.1
2,22,Lee,0.76
2,22,Shin,0.34
2,22,Kang,1.1
2,22,Lim,0.62
2,22,Ko,1.18
2,23,Lee,0.68
2,23,Shin,0.46
2,23,Kang,0.78
2,23,Lim,0.96
2,23,Ko,1.16
2,24,Lee,0.86
2,24,Shin,0.32
2,24,Kang,1.16
2,24,Lim,1.0
2,24,Ko,1.22
2,25,Lee,0.9
2,25,Shin,0.48
2,25,Kang,0.98
2,25,Lim,0.96
2,25,Ko,1.2
2,26,Lee,0.86
2,26,Shin,0.4
2,26,Kang,1.16
2,26,Lim,0.68
2,26,Ko,1.26
2,27,Lee,0.88
2,27,Shin,0.5
2,27,Kang,1.0
2,27,Lim,0.9
2,27,Ko,1.2
2,28,Lee,0.9
2,28,Shin,0.32
2,28,Kang,1.0
2,28,Lim,0.86
2,28,Ko,1.18
2,29,Lee,0.98
2,29,Shin,0.4
2,29,Kang,1.1
2,29,Lim,0.94
2,29,Ko,1.24
2,30,Lee,1.02
2,30,Shin,0.32
2,30,Kang,1.02
2,30,Lim,1.02
2,30,Ko,1.3
2,31,Lee,0.82
2,31,Shin,0.24
2,31,Kang,1.16
2,31,Lim,1.04
2,31,Ko,1.42
2,32,Lee,0.64
2,32,Shin,0.32
2,32,Kang,0.92
2,32,Lim,0.94
2,32,Ko,1.24
2,33,Lee,0.72
2,33,Shin,0.32
2,33,Kang,0.84
2,33,Lim,0.92
2,33,Ko,1.16
2,34,Lee,1.02
2,34,Shin,0.18
2,34,Kang,1.1
2,34,Lim,0.9
2,34,Ko,1.18
2,35,Lee,0.62
2,35,Shin,0.32
2,35,Kang,0.88
2,35,Lim,0.94
2,35,Ko,1.06
2,36,Lee,0.68
2,36,Shin,0.32
2,36,Kang,0.92
2,36,Lim,1.14
2,36,Ko,1.18
2,37,Lee,0.76
2,37,Shin,0.28
2,37,Kang,0.94
2,37,Lim,0.9
2,37,Ko,1.32
2,38,Lee,0.72
2,38,Shin,0.32
2,38,Kang,1.22
2,38,Lim,0.88
2,38,Ko,1.26
2,39,Lee,0.96
2,39,Shin,0.4
2,39,Kang,1.16
2,39,Lim,0.78
2,39,Ko,1.14
2,40,Lee,1.06
2,40,Shin,0.24
2,40,Kang,0.94
2,40,Lim,0.74
2,40,Ko,1.24
2,41,Lee,0.88
2,41,Shin,0.28
2,41,Kang,1.16
2,41,Lim,1.0
2,41,Ko,1.14
2,42,Lee,0.9
2,42,Shin,0.18
2,42,Kang,0.94
2,42,Lim,1.06
2,42,Ko,1.22
2,43,Lee,0.8
2,43,Shin,0.08
2,43,Kang,0.98
2,43,Lim,0.94
2,43,Ko,1.32
2,44,Lee,0.84
2,44,Shin,0.28
2,44,Kang,0.9
2,44,Lim,0.86
2,44,Ko,1.26
2,45,Lee,0.82
2,45,Shin,0.24
2,45,Kang,1.02
2,45,Lim,0.96
2,45,Ko,1.32
2,46,Lee,0.86
2,46,Shin,0.26
2,46,Kang,1.04
2,46,Lim,1.04
2,46,Ko,1.12
2,47,Lee,0.86
2,47,Shin,0.28
2,47,Kang,1.06
2,47,Lim,0.9
2,47,Ko,1.36
2,48,Lee,0.92
2,48,Shin,0.22
2,48,Kang,0.86
2,48,Lim,0.86
2,48,Ko,1.18
2,49,Lee,0.74
2,49,Shin,0.46
2,49,Kang,0.9
2,49,Lim,1.04
2,49,Ko,1.22
2,50,Lee,0.88
2,50,Shin,0.22
2,50,Kang,1.1
2,50,Lim,0.96
2,50,Ko,1.1
2,51,Lee,0.84
2,51,Shin,0.38
2,51,Kang,1.1
2,51,Lim,0.8
2,51,Ko,1.24
2,52,Lee,0.7
2,52,Shin,0.34
2,52,Kang,1.16
2,52,Lim,1.18
2,52,Ko,1.18
2,53,Lee,0.86
2,53,Shin,0.26
2,53,Kang,1.06
2,53,Lim,1.02
2,53,Ko,1.12
2,54,Lee,0.88
2,54,Shin,0.22
2,54,Kang,1.08
2,54,Lim,1.08
2,54,Ko,1.14
2,55,Lee,0.98
2,55,Shin,0.16
2,55,Kang,1.02
2,55,Lim,0.78
2,55,Ko,1.2
2,56,Lee,0.82
2,56,Shin,0.24
2,56,Kang,1.02
2,56,Lim,0.96
2,56,Ko,1.24
2,57,Lee,0.88
2,57,Shin,0.18
2,57,Kang,1.18
2,57,Lim,1.08
2,57,Ko,1.18
2,58,Lee,0.66
2,58,Shin,0.26
2,58,Kang,1.04
2,58,Lim,1.1
2,58,Ko,1.16
2,59,Lee,0.72
2,59,Shin,0.3
2,59,Kang,1.26
2,59,Lim,0.88
2,59,Ko,1.04
