Run,Step,Agent,Reward
0,23,Lee,0.0
0,23,Shin,0.18
0,23,Kang,1.12
0,23,Lim,1.36
0,23,Ko,1.58
0,24,Lee,0.0
0,24,Shin,0.1
0,24,Kang,1.18
0,24,Lim,1.4
0,24,Ko,1.72
0,25,Lee,0.0
0,25,Shin,0.16
0,25,Kang,0.94
0,25,Lim,1.06
0,25,Ko,1.38
0,26,Lee,0.0
0,26,Shin,0.2
0,26,Kang,1.24
0,26,Lim,1.16
0,26,Ko,1.56
0,27,Lee,0.0
0,27,Shin,0.22
0,27,Kang,0.8
0,27,Lim,1.3
0,27,Ko,1.62
0,28,Lee,0.0
0,28,Shin,0.12
0,28,Kang,1.22
0,28,Lim,1.08
0,28,Ko,1.54
0,29,Lee,0.0
0,29,Shin,0.28
0,29,Kang,1.0
0,29,Lim,1.14
0,29,Ko,1.68
0,30,Lee,0.0
0,30,Shin,0.16
0,30,Kang,0.96
0,30,Lim,1.26
0,30,Ko,1.66
0,31,Lee,0.0
0,31,Shin,0.12
0,31,Kang,0.96
0,31,Lim,1.22
0,31,Ko,1.82
0,32,Lee,0.0
0,32,Shin,0.2
0,32,Kang,1.02
0,32,Lim,1.2
0,32,Ko,1.38
0,33,Lee,0.0
0,33,Shin,0.2
0,33,Kang,1.02
0,33,Lim,1.5
0,33,Ko,1.9
0,34,Lee,0.0
0,34,Shin,0.14
0,34,Kang,0.8
0,34,Lim,1.44
0,34,Ko,1.68
0,35,Lee,0.0
0,35,Shin,0.12
0,35,Kang,0.84
0,35,Lim,1.24
0,35,Ko,1.6
0,36,Lee,0.0
0,36,Shin,0.14
0,36,Kang,1.04
0,36,Lim,1.24
0,36,Ko,1.58
0,37,Lee,0.0
0,37,Shin,0.14
0,37,Kang,0.96
0,37,Lim,1.38
0,37,Ko,1.86
0,38,Lee,0.0
0,38,Shin,0.1
0,38,Kang,1.1
0,38,Lim,1.24
0,38,Ko,1.62
0,39,Lee,0.0
0,39,Shin,0.1
0,39,Kang,1.06
0,39,Lim,1.04
0,39,Ko,1.84
1,0,Lee,0.0
1,0,Shin,0.48
1,0,Kang,1.24
1,0,Lim,1.22
1,0,Ko,1.12
1,1,Lee,0.0
1,1,Shin,0.68
1,1,Kang,1.06
1,1,Lim,1.32
1,1,Ko,0.88
1,2,Lee,0.0
1,2,Shin,0.8
1,2,Kang,1.0
1,2,Lim,1.14
1,2,Ko,1.18
1,3,Lee,0.0
1,3,Shin,0.64
1,3,Kang,1.04
1,3,Lim,1.34
1,3,Ko,1.1
1,4,Lee,0.0
1,4,Shin,0.72
1,4,Kang,0.94
1,4,Lim,1.24
1,4,Ko,1.32
1,5,Lee,0.0
1,5,Shin,0.58
1,5,Kang,1.14
1,5,Lim,1.28
1,5,Ko,1.14
1,6,Lee,0.0
1,6,Shin,0.72
1,6,Kang,1.22
1,6,Lim,1.08
1,6,Ko,1.2
1,7,Lee,0.0
1,7,Shin,0.62
1,7,Kang,1.2
1,7,Lim,1.08
1,7,Ko,1.36
1,8,Lee,0.0
1,8,Shin,0.64
1,8,Kang,1.04
1,8,Lim,1.04
1,8,Ko,1.2
1,9,Lee,0.0
1,9,Shin,0.54
1,9,Kang,1.12
1,9,Lim,1.1
1,9,Ko,1.34
1,10,Lee,0.0
1,10,Shin,0.38
1,10,Kang,1.28
1,10,Lim,1.0
1,10,Ko,1.02
1,11,Lee,0.0
1,11,Shin,0.6
1,11,Kang,1.2
1,11,Lim,1.3
1,11,Ko,1.34
1,12,Lee,0.0
1,12,Shin,0.48
1,12,Kang,1.14
1,12,Lim,1.12
1,12,Ko,1.44
1,13,Lee,0.0
1,13,Shin,0.44
1,13,Kang,0.98
1,13,Lim,1.14
1,13,Ko,1.3
1,14,Lee,0.0
1,14,Shin,0.48
1,14,Kang,1.24
1,14,Lim,1.04
1,14,Ko,1.36
1,15,Lee,0.0
1,15,Shin,0.7
1,15,Kang,1.14
1,15,Lim,1.04
1,15,Ko,1.4
1,16,Lee,0.0
1,16,Shin,0.52
1,16,Kang,1.2
1,16,Lim,1.22
1,16,Ko,1.34
1,17,Lee,0.0
1,17,Shin,0.56
1,17,Kang,1.16
1,17,Lim,1.16
1,17,Ko,1.48
1,18,Lee,0.0
1,18,Shin,0.38
1,18,Kang,1.08
1,18,Lim,1.04
1,18,Ko,1.38
1,19,Lee,0.0
1,19,Shin,0.42
1,19,Kang,1.24
1,19,Lim,1.36
1,19,Ko,1.5
1,20,Lee,0.0
1,20,Shin,0.48
1,20,Kang,1.22
1,20,Lim,1.02
1,20,Ko,1.58
1,21,Lee,0.0
1,21,Shin,0.56
1,21,Kang,1.04
1,21,Lim,1.12
1,21,Ko,1.42
1,22,Lee,0.0
1,22,Shin,0.46
1,22,Kang,1.12
1,22,Lim,1.04
1,22,Ko,1.24
1,23,Lee,0.0
1,23,Shin,0.5
1,23,Kang,1.1
1,23,Lim,1.24
1,23,Ko,1.3
1,24,Lee,0.0
1,24,Shin,0.5
1,24,Kang,0.98
1,24,Lim,1.26
1,24,Ko,1.52
1,25,Lee,0.0
1,25,Shin,0.3
1,25,Kang,0.92
1,25,Lim,1.26
1,25,Ko,1.16
1,26,Lee,0.0
1,26,Shin,0.36
1,26,Kang,1.34
1,26,Lim,1.1
1,26,Ko,1.44
1,27,Lee,0.0
1,27,Shin,0.28
1,27,Kang,0.98
1,27,Lim,1.28
1,27,Ko,1.62
1,28,Lee,0.0
1,28,Shin,0.34
1,28,Kang,1.16
1,28,Lim,0.96
1,28,Ko,1.52
1,29,Lee,0.0
1,29,Shin,0.42
1,29,Kang,1.08
1,29,Lim,1.08
1,29,Ko,1.74
1,30,Lee,0.0
1,30,Shin,0.24
1,30,Kang,1.16
1,30,Lim,1.2
1,30,Ko,1.52
1,31,Lee,0.0
1,31,Shin,0.34
1,31,Kang,1.06
1,31,Lim,1.18
1,31,Ko,1.8
1,32,Lee,0.0
1,32,Shin,0.3
1,32,Kang,1.12
1,32,Lim,1.18
1,32,Ko,1.48
1,33,Lee,0.0
1,33,Shin,0.36
1,33,Kang,0.9
1,33,Lim,1.1
1,33,Ko,1.6
1,34,Lee,0.0
1,34,Shin,0.36
1,34,Kang,0.86
1,34,Lim,1.26
1,34,Ko,1.58
1,35,Lee,0.0
1,35,Shin,0.26
1,35,Kang,0.86
1,35,Lim,1.36
1,35,Ko,1.52
1,36,Lee,0.0
1,36,Shin,0.26
1,36,Kang,1.08
1,36,Lim,1.24
1,36,Ko,1.52
1,37,Lee,0.0
1,37,Shin,0.24
1,37,Kang,1.2
1,37,Lim,1.36
1,37,Ko,1.66
1,38,Lee,0.0
1,38,Shin,0.26
1,38,Kang,0.94
1,38,Lim,1.28
1,38,Ko,1.46
1,39,Lee,0.0
1,39,Shin,0.1
1,39,Kang,0.92
1,39,Lim,1.36
1,39,Ko,1.46
2,0,Lee,0.0
2,0,Shin,0.56
2,0,Kang,1.08
2,0,Lim,1.14
2,0,Ko,1.04
2,1,Lee,0.0
2,1,Shin,0.66
2,1,Kang,0.96
2,1,Lim,1.04
2,1,Ko,1.28
2,2,Lee,0.0
2,2,Shin,0.6
2,2,Kang,1.0
2,2,Lim,1.2
2,2,Ko,1.28
2,3,Lee,0.0
2,3,Shin,0.58
2,3,Kang,0.98
2,3,Lim,1.34
2,3,Ko,1.24
2,4,Lee,0.0
2,4,Shin,0.74
2,4,Kang,1.2
2,4,Lim,1.2
2,4,Ko,1.46
2,5,Lee,0.0
2,5,Shin,0.5
2,5,Kang,1.08
2,5,Lim,1.26
2,5,Ko,1.3
2,6,Lee,0.0
2,6,Shin,0.4
2,6,Kang,1.14
2,6,Lim,1.22
2,6,Ko,1.42
2,7,Lee,0.0
2,7,Shin,0.56
2,7,Kang,1.26
2,7,Lim,1.34
2,7,Ko,1.3
2,8,Lee,0.0
2,8,Shin,0.64
2,8,Kang,1.32
2,8,Lim,1.14
2,8,Ko,1.62
2,9,Lee,0.0
2,9,Shin,0.64
2,9,Kang,1.28
2,9,Lim,1.18
2,9,Ko,1.5
2,10,Lee,0.0
2,10,Shin,0.58
2,10,Kang,1.14
2,10,Lim,1.4
2,10,Ko,1.54
2,11,Lee,0.0
2,11,Shin,0.5
2,11,Kang,1.28
2,11,Lim,1.18
2,11,Ko,1.34
2,12,Lee,0.0
2,12,Shin,0.46
2,12,Kang,1.04
2,12,Lim,1.48
2,12,Ko,1.52
2,13,Lee,0.0
2,13,Shin,0.42
2,13,Kang,1.22
2,13,Lim,1.22
2,13,Ko,1.48
2,14,Lee,0.0
2,14,Shin,0.68
2,14,Kang,1.14
2,14,Lim,1.42
2,14,Ko,1.56
2,15,Lee,0.0
2,15,Shin,0.56
2,15,Kang,1.14
2,15,Lim,1.4
2,15,Ko,1.6
2,16,Lee,0.0
2,16,Shin,0.52
2,16,Kang,1.32
2,16,Lim,1.28
2,16,Ko,1.52
2,17,Lee,0.0
2,17,Shin,0.5
2,17,Kang,1.28
2,17,Lim,1.18
2,17,Ko,1.44
2,18,Lee,0.0
2,18,Shin,0.48
2,18,Kang,1.38
2,18,Lim,1.28
2,18,Ko,1.62
2,19,Lee,0.0
2,19,Shin,0.56
2,19,Kang,1.44
2,19,Lim,1.38
2,19,Ko,1.44
2,20,Lee,0.0
2,20,Shin,0.52
2,20,Kang,1.32
2,20,Lim,1.14
2,20,Ko,1.48
2,21,Lee,0.0
2,21,Shin,0.58
2,21,Kang,1.6
2,21,Lim,1.46
2,21,Ko,1.46
2,22,Lee,0.0
2,22,Shin,0.58
2,22,Kang,1.42
2,22,Lim,1.34
2,22,Ko,1.62
2,23,Lee,0.0
2,23,Shin,0.66
2,23,Kang,1.38
2,23,Lim,1.4
2,23,Ko,1.56
2,24,Lee,0.0
2,24,Shin,0.54
2,24,Kang,1.46
2,24,Lim,1.28
2,24,Ko,1.38
2,25,Lee,0.0
2,25,Shin,0.36
2,25,Kang,1.52
2,25,Lim,1.38
2,25,Ko,1.54
2,26,Lee,0.0
2,26,Shin,0.64
2,26,Kang,1.62
2,26,Lim,1.26
2,26,Ko,1.4
2,27,Lee,0.0
2,27,Shin,0.4
2,27,Kang,1.58
2,27,Lim,1.54
2,27,Ko,1.3
2,28,Lee,0.0
2,28,Shin,0.44
2,28,Kang,1.54
2,28,Lim,1.44
2,28,Ko,1.34
2,29,Lee,0.0
2,29,Shin,0.46
2,29,Kang,1.42
2,29,Lim,1.44
2,29,Ko,1.36
2,30,Lee,0.0
2,30,Shin,0.42
2,30,Kang,1.62
2,30,Lim,1.52
2,30,Ko,1.3
2,31,Lee,0.0
2,31,Shin,0.52
2,31,Kang,1.44
2,31,Lim,1.32
2,31,Ko,1.46
2,32,Lee,0.0
2,32,Shin,0.44
2,32,Kang,1.6
2,32,Lim,1.42
2,32,Ko,1.4
2,33,Lee,0.0
2,33,Shin,0.48
2,33,Kang,1.44
2,33,Lim,1.64
2,33,Ko,1.38
2,34,Lee,0.0
2,34,Shin,0.4
2,34,Kang,1.42
2,34,Lim,1.4
2,34,Ko,1.48
2,35,Lee,0.0
2,35,Shin,0.56
2,35,Kang,1.64
2,35,Lim,1.28
2,35,Ko,1.56
2,36,Lee,0.0
2,36,Shin,0.38
2,36,Kang,1.68
2,36,Lim,1.46
2,36,Ko,1.52
2,37,Lee,0.0
2,37,Shin,0.36
2,37,Kang,1.62
2,37,Lim,1.5
2,37,Ko,1.66
2,38,Lee,0.0
2,38,Shin,0.38
2,38,Kang,1.52
2,38,Lim,1.32
2,38,Ko,1.54
2,39,Lee,0.0
2,39,Shin,0.46
2,39,Kang,1.64
2,39,Lim,1.3
2,39,Ko,1.54
