Run,Step,Agent,Episode Length
1,14,Lim,7.56
1,14,Ko,7.64
1,15,Lee,8.0
1,15,Shin,8.0
1,15,Kang,4.8
1,15,Lim,7.82
1,15,Ko,7.28
1,16,Lee,8.0
1,16,Shin,8.0
1,16,Kang,4.86
1,16,Lim,7.78
1,16,Ko,7.38
1,17,Lee,8.0
1,17,Shin,8.0
1,17,Kang,5.5
1,17,Lim,7.66
1,17,Ko,7.76
1,18,Lee,8.0
1,18,Shin,8.0
1,18,Kang,5.56
1,18,Lim,7.72
1,18,Ko,7.5
1,19,Lee,8.0
1,19,Shin,8.0
1,19,Kang,5.44
1,19,Lim,7.58
1,19,Ko,7.58
1,20,Lee,8.0
1,20,Shin,8.0
1,20,Kang,5.36
1,20,Lim,7.68
1,20,Ko,7.5
1,21,Lee,8.0
1,21,Shin,8.0
1,21,Kang,5.18
1,21,Lim,7.6
1,21,Ko,7.72
1,22,Lee,8.0
1,22,Shin,8.0
1,22,Kang,5.38
1,22,Lim,7.74
1,22,Ko,7.64
1,23,Lee,8.0
1,23,Shin,8.0
1,23,Kang,5.44
1,23,Lim,7.6
1,23,Ko,7.64
1,24,Lee,8.0
1,24,Shin,8.0
1,24,Kang,6.2
1,24,Lim,7.6
1,24,Ko,7.52
1,25,Lee,8.0
1,25,Shin,8.0
1,25,Kang,5.84
1,25,Lim,7.66
1,25,Ko,7.74
1,26,Lee,8.0
1,26,Shin,8.0
1,26,Kang,6.34
1,26,Lim,7.86
1,26,Ko,7.52
1,27,Lee,8.0
1,27,Shin,8.0
1,27,Kang,5.48
1,27,Lim,7.86
1,27,Ko,7.62
1,28,Lee,8.0
1,28,Shin,8.0
1,28,Kang,6.12
1,28,Lim,7.86
1,28,Ko,7.74
1,29,Lee,8.0
1,29,Shin,8.0
1,29,Kang,6.44
1,29,Lim,7.76
1,29,Ko,7.84
1,30,Lee,8.0
1,30,Shin,8.0
1,30,Kang,6.0
1,30,Lim,7.6
1,30,Ko,7.82
1,31,Lee,8.0
1,31,Shin,8.0
1,31,Kang,6.36
1,31,Lim,7.84
1,31,Ko,7.86
1,32,Lee,8.0
1,32,Shin,8.0
1,32,Kang,5.86
1,32,Lim,7.76
1,32,Ko,7.76
1,33,Lee,8.0
1,33,Shin,8.0
1,33,Kang,6.08
1,33,Lim,7.6
1,33,Ko,7.6
1,34,Lee,8.0
1,34,Shin,8.0
1,34,Kang,6.7
1,34,Lim,7.76
1,34,Ko,7.86
1,35,Lee,8.0
1,35,Shin,8.0
1,35,Kang,5.92
1,35,Lim,7.84
1,35,Ko,7.9
1,36,Lee,8.0
1,36,Shin,8.0
1,36,Kang,6.32
1,36,Lim,7.78
1,36,Ko,7.82
1,37,Lee,8.0
1,37,Shin,8.0
1,37,Kang,6.08
1,37,Lim,7.58
1,37,Ko,7.88
1,38,Lee,8.0
1,38,Shin,8.0
1,38,Kang,6.74
1,38,Lim,7.64
1,38,Ko,7.94
1,39,Lee,8.0
1,39,Shin,8.0
1,39,Kang,6.82
1,39,Lim,7.48
1,39,Ko,7.92
2,0,Lee,8.0
2,0,Shin,8.0
2,0,Kang,6.28
2,0,Lim,7.7
2,0,Ko,7.56
2,1,Lee,8.0
2,1,Shin,8.0
2,1,Kang,4.86
2,1,Lim,7.9
2,1,Ko,6.6
2,2,Lee,8.0
2,2,Shin,8.0
2,2,Kang,4.32
2,2,Lim,7.96
2,2,Ko,6.62
2,3,Lee,8.0
2,3,Shin,8.0
2,3,Kang,5.12
2,3,Lim,7.64
2,3,Ko,7.46
2,4,Lee,8.0
2,4,Shin,8.0
2,4,Kang,5.66
2,4,Lim,7.76
2,4,Ko,7.3
2,5,Lee,8.0
2,5,Shin,8.0
2,5,Kang,5.96
2,5,Lim,7.4
2,5,Ko,7.54
2,6,Lee,8.0
2,6,Shin,8.0
2,6,Kang,6.28
2,6,Lim,7.74
2,6,Ko,7.72
2,7,Lee,8.0
2,7,Shin,8.0
2,7,Kang,6.02
2,7,Lim,7.54
2,7,Ko,7.64
2,8,Lee,8.0
2,8,Shin,8.0
2,8,Kang,5.78
2,8,Lim,7.88
2,8,Ko,7.6
2,9,Lee,8.0
2,9,Shin,8.0
2,9,Kang,5.92
2,9,Lim,7.76
2,9,Ko,7.66
2,10,Lee,8.0
2,10,Shin,8.0
2,10,Kang,6.54
2,10,Lim,7.76
2,10,Ko,7.42
2,11,Lee,8.0
2,11,Shin,8.0
2,11,Kang,6.16
2,11,Lim,7.74
2,11,Ko,7.52
2,12,Lee,8.0
2,12,Shin,8.0
2,12,Kang,6.56
2,12,Lim,7.76
2,12,Ko,7.62
2,13,Lee,8.0
2,13,Shin,8.0
2,13,Kang,6.86
2,13,Lim,7.78
2,13,Ko,7.52
2,14,Lee,8.0
2,14,Shin,8.0
2,14,Kang,5.92
2,14,Lim,7.74
2,14,Ko,7.72
2,15,Lee,8.0
2,15,Shin,8.0
2,15,Kang,6.7
2,15,Lim,7.46
2,15,Ko,7.78
2,16,Lee,8.0
2,16,Shin,8.0
2,16,Kang,6.66
2,16,Lim,7.78
2,16,Ko,7.8
2,17,Lee,8.0
2,17,Shin,8.0
2,17,Kang,6.52
2,17,Lim,7.68
2,17,Ko,7.8
2,18,Lee,8.0
2,18,Shin,8.0
2,18,Kang,7.16
2,18,Lim,7.74
2,18,Ko,7.7
2,19,Lee,8.0
2,19,Shin,8.0
2,19,Kang,6.98
2,19,Lim,7.56
2,19,Ko,7.74
2,20,Lee,8.0
2,20,Shin,8.0
2,20,Kang,7.0
2,20,Lim,7.72
2,20,Ko,7.68
2,21,Lee,8.0
2,21,Shin,8.0
2,21,Kang,6.86
2,21,Lim,7.64
2,21,Ko,7.7
2,22,Lee,8.0
2,22,Shin,8.0
2,22,Kang,6.88
2,22,Lim,7.48
2,22,Ko,7.66
2,23,Lee,8.0
2,23,Shin,8.0
2,23,Kang,7.32
2,23,Lim,7.84
2,23,Ko,7.68
2,24,Lee,8.0
2,24,Shin,8.0
2,24,Kang,7.42
2,24,Lim,7.42
2,24,Ko,7.7
2,25,Lee,8.0
2,25,Shin,8.0
2,25,Kang,7.04
2,25,Lim,7.7
2,25,Ko,7.66
2,26,Lee,8.0
2,26,Shin,8.0
2,26,Kang,7.28
2,26,Lim,7.62
2,26,Ko,7.72
2,27,Lee,8.0
2,27,Shin,8.0
2,27,Kang,7.56
2,27,Lim,7.48
2,27,Ko,7.64
2,28,Lee,8.0
2,28,Shin,8.0
2,28,Kang,7.48
2,28,Lim,7.74
2,28,Ko,7.84
2,29,Lee,8.0
2,29,Shin,8.0
2,29,Kang,7.52
2,29,Lim,7.38
2,29,Ko,7.7
2,30,Lee,8.0
2,30,Shin,8.0
2,30,Kang,7.4
2,30,Lim,7.28
2,30,Ko,7.7
2,31,Lee,8.0
2,31,Shin,8.0
2,31,Kang,7.24
2,31,Lim,7.64
2,31,Ko,7.58
2,32,Lee,8.0
2,32,Shin,8.0
2,32,Kang,7.66
2,32,Lim,7.6
2,32,Ko,7.38
2,33,Lee,8.0
2,33,Shin,8.0
2,33,Kang,7.52
2,33,Lim,7.38
2,33,Ko,7.5
2,34,Lee,8.0
2,34,Shin,8.0
2,34,Kang,7.58
2,34,Lim,7.66
2,34,Ko,7.62
2,35,Lee,8.0
2,35,Shin,8.0
2,35,Kang,7.32
2,35,Lim,7.64
2,35,Ko,7.38
2,36,Lee,8.0
2,36,Shin,8.0
2,36,Kang,7.4
2,36,Lim,7.66
2,36,Ko,7.74
2,37,Lee,8.0
2,37,Shin,8.0
2,37,Kang,7.46
2,37,Lim,7.8
2,37,Ko,7.46
2,38,Lee,8.0
2,38,Shin,8.0
2,38,Kang,7.16
2,38,Lim,7.66
2,38,Ko,7.26
2,39,Lee,8.0
2,39,Shin,8.0
2,39,Kang,7.5
2,39,Lim,7.72
2,39,Ko,7.56
