Run,Step,Agent,Reward
0,39,Ko,1.3
1,0,Lee,0.0
1,0,Shin,0.3
1,0,Kang,0.94
1,0,Lim,0.78
1,0,Ko,0.9
1,1,Lee,0.0
1,1,Shin,0.12
1,1,Kang,1.1
1,1,Lim,0.7
1,1,Ko,1.14
1,2,Lee,0.0
1,2,Shin,0.36
1,2,Kang,1.06
1,2,Lim,0.78
1,2,Ko,0.9
1,3,Lee,0.0
1,3,Shin,0.24
1,3,Kang,1.14
1,3,Lim,0.66
1,3,Ko,0.86
1,4,Lee,0.0
1,4,Shin,0.3
1,4,Kang,0.96
1,4,Lim,0.88
1,4,Ko,1.16
1,5,Lee,0.0
1,5,Shin,0.34
1,5,Kang,1.08
1,5,Lim,0.9
1,5,Ko,1.16
1,6,Lee,0.0
1,6,Shin,0.24
1,6,Kang,1.02
1,6,Lim,0.68
1,6,Ko,1.1
1,7,Lee,0.0
1,7,Shin,0.32
1,7,Kang,1.02
1,7,Lim,0.76
1,7,Ko,1.1
1,8,Lee,0.0
1,8,Shin,0.14
1,8,Kang,1.0
1,8,Lim,0.8
1,8,Ko,1.12
1,9,Lee,0.0
1,9,Shin,0.38
1,9,Kang,1.02
1,9,Lim,0.88
1,9,Ko,1.2
1,10,Lee,0.0
1,10,Shin,0.2
1,10,Kang,1.02
1,10,Lim,0.8
1,10,Ko,1.2
1,11,Lee,0.0
1,11,Shin,0.34
1,11,Kang,0.96
1,11,Lim,0.88
1,11,Ko,1.1
1,12,Lee,0.0
1,12,Shin,0.28
1,12,Kang,0.82
1,12,Lim,0.92
1,12,Ko,1.08
1,13,Lee,0.0
1,13,Shin,0.2
1,13,Kang,1.1
1,13,Lim,0.96
1,13,Ko,1.28
1,14,Lee,0.0
1,14,Shin,0.44
1,14,Kang,1.12
1,14,Lim,0.82
1,14,Ko,1.4
1,15,Lee,0.0
1,15,Shin,0.3
1,15,Kang,1.26
1,15,Lim,0.64
1,15,Ko,1.22
1,16,Lee,0.0
1,16,Shin,0.18
1,16,Kang,1.36
1,16,Lim,0.68
1,16,Ko,1.56
1,17,Lee,0.0
1,17,Shin,0.08
1,17,Kang,1.5
1,17,Lim,0.82
1,17,Ko,1.38
1,18,Lee,0.0
1,18,Shin,0.36
1,18,Kang,1.52
1,18,Lim,0.76
1,18,Ko,1.1
1,19,Lee,0.0
1,19,Shin,0.22
1,19,Kang,1.4
1,19,Lim,0.76
1,19,Ko,1.5
1,20,Lee,0.0
1,20,Shin,0.2
1,20,Kang,1.34
1,20,Lim,0.9
1,20,Ko,1.26
1,21,Lee,0.0
1,21,Shin,0.16
1,21,Kang,1.3
1,21,Lim,0.84
1,21,Ko,1.26
1,22,Lee,0.0
1,22,Shin,0.3
1,22,Kang,1.52
1,22,Lim,0.6
1,22,Ko,1.44
1,23,Lee,0.0
1,23,Shin,0.22
1,23,Kang,1.44
1,23,Lim,0.8
1,23,Ko,1.44
1,24,Lee,0.0
1,24,Shin,0.12
1,24,Kang,1.6
1,24,Lim,0.7
1,24,Ko,1.54
1,25,Lee,0.0
1,25,Shin,0.2
1,25,Kang,1.6
1,25,Lim,0.6
1,25,Ko,1.28
1,26,Lee,0.0
1,26,Shin,0.26
1,26,Kang,1.38
1,26,Lim,0.82
1,26,Ko,1.28
1,27,Lee,0.0
1,27,Shin,0.24
1,27,Kang,1.42
1,27,Lim,0.86
1,27,Ko,1.44
1,28,Lee,0.0
1,28,Shin,0.28
1,28,Kang,1.44
1,28,Lim,0.84
1,28,Ko,1.26
1,29,Lee,0.0
1,29,Shin,0.26
1,29,Kang,1.44
1,29,Lim,0.68
1,29,Ko,1.28
1,30,Lee,0.0
1,30,Shin,0.24
1,30,Kang,1.5
1,30,Lim,0.68
1,30,Ko,1.5
1,31,Lee,0.0
1,31,Shin,0.24
1,31,Kang,1.44
1,31,Lim,0.9
1,31,Ko,1.34
1,32,Lee,0.0
1,32,Shin,0.14
1,32,Kang,1.44
1,32,Lim,0.72
1,32,Ko,1.34
1,33,Lee,0.0
1,33,Shin,0.18
1,33,Kang,1.34
1,33,Lim,0.76
1,33,Ko,1.4
1,34,Lee,0.0
1,34,Shin,0.18
1,34,Kang,1.28
1,34,Lim,0.98
1,34,Ko,1.28
1,35,Lee,0.0
1,35,Shin,0.14
1,35,Kang,1.4
1,35,Lim,0.74
1,35,Ko,1.38
1,36,Lee,0.0
1,36,Shin,0.26
1,36,Kang,1.44
1,36,Lim,1.06
1,36,Ko,1.4
1,37,Lee,0.0
1,37,Shin,0.14
1,37,Kang,1.34
1,37,Lim,1.02
1,37,Ko,1.4
1,38,Lee,0.0
1,38,Shin,0.12
1,38,Kang,1.48
1,38,Lim,0.9
1,38,Ko,1.36
1,39,Lee,0.0
1,39,Shin,0.24
1,39,Kang,1.56
1,39,Lim,0.82
1,39,Ko,1.44
2,0,Lee,0.0
2,0,Shin,0.3
2,0,Kang,1.02
2,0,Lim,0.94
2,0,Ko,0.76
2,1,Lee,0.0
2,1,Shin,0.26
2,1,Kang,1.1
2,1,Lim,0.7
2,1,Ko,1.0
2,2,Lee,0.0
2,2,Shin,0.22
2,2,Kang,1.02
2,2,Lim,0.66
2,2,Ko,1.16
2,3,Lee,0.0
2,3,Shin,0.26
2,3,Kang,0.88
2,3,Lim,0.96
2,3,Ko,1.08
2,4,Lee,0.0
2,4,Shin,0.18
2,4,Kang,1.14
2,4,Lim,1.12
2,4,Ko,1.18
2,5,Lee,0.0
2,5,Shin,0.26
2,5,Kang,1.16
2,5,Lim,0.94
2,5,Ko,1.26
2,6,Lee,0.0
2,6,Shin,0.48
2,6,Kang,1.1
2,6,Lim,0.98
2,6,Ko,1.06
2,7,Lee,0.0
2,7,Shin,0.28
2,7,Kang,1.12
2,7,Lim,1.04
2,7,Ko,1.2
2,8,Lee,0.0
2,8,Shin,0.32
2,8,Kang,1.06
2,8,Lim,1.04
2,8,Ko,1.36
2,9,Lee,0.0
2,9,Shin,0.4
2,9,Kang,1.4
2,9,Lim,0.96
2,9,Ko,1.28
2,10,Lee,0.0
2,10,Shin,0.3
2,10,Kang,1.14
2,10,Lim,0.94
2,10,Ko,1.4
2,11,Lee,0.0
2,11,Shin,0.32
2,11,Kang,1.1
2,11,Lim,1.1
2,11,Ko,1.2
2,12,Lee,0.0
2,12,Shin,0.32
2,12,Kang,1.16
2,12,Lim,1.08
2,12,Ko,1.16
2,13,Lee,0.0
2,13,Shin,0.26
2,13,Kang,1.08
2,13,Lim,1.1
2,13,Ko,1.3
2,14,Lee,0.0
2,14,Shin,0.22
2,14,Kang,1.18
2,14,Lim,1.08
2,14,Ko,1.3
2,15,Lee,0.0
2,15,Shin,0.3
2,15,Kang,1.2
2,15,Lim,1.08
2,15,Ko,1.44
2,16,Lee,0.0
2,16,Shin,0.26
2,16,Kang,1.16
2,16,Lim,1.04
2,16,Ko,1.32
2,17,Lee,0.0
2,17,Shin,0.36
2,17,Kang,1.14
2,17,Lim,0.94
2,17,Ko,1.34
2,18,Lee,0.0
2,18,Shin,0.16
2,18,Kang,1.28
2,18,Lim,1.36
2,18,Ko,1.28
2,19,Lee,0.0
2,19,Shin,0.26
2,19,Kang,1.34
2,19,Lim,1.18
2,19,Ko,1.38
2,20,Lee,0.0
2,20,Shin,0.28
2,20,Kang,1.04
2,20,Lim,1.04
2,20,Ko,1.34
2,21,Lee,0.0
2,21,Shin,0.2
2,21,Kang,1.3
2,21,Lim,1.14
2,21,Ko,1.42
2,22,Lee,0.0
2,22,Shin,0.24
2,22,Kang,1.28
2,22,Lim,0.88
2,22,Ko,1.2
2,23,Lee,0.0
2,23,Shin,0.18
2,23,Kang,1.22
2,23,Lim,1.24
2,23,Ko,1.36
2,24,Lee,0.0
2,24,Shin,0.28
2,24,Kang,1.28
2,24,Lim,1.1
2,24,Ko,1.22
2,25,Lee,0.0
2,25,Shin,0.26
2,25,Kang,1.08
2,25,Lim,0.9
2,25,Ko,1.28
2,26,Lee,0.0
2,26,Shin,0.2
2,26,Kang,1.14
2,26,Lim,1.16
2,26,Ko,1.34
2,27,Lee,0.0
2,27,Shin,0.32
2,27,Kang,1.14
2,27,Lim,1.1
2,27,Ko,1.12
2,28,Lee,0.0
2,28,Shin,0.2
2,28,Kang,1.18
2,28,Lim,1.18
2,28,Ko,1.08
2,29,Lee,0.0
2,29,Shin,0.16
2,29,Kang,1.28
2,29,Lim,1.08
2,29,Ko,1.2
2,30,Lee,0.0
2,30,Shin,0.18
2,30,Kang,1.24
2,30,Lim,1.24
2,30,Ko,1.16
2,31,Lee,0.0
2,31,Shin,0.26
2,31,Kang,1.18
2,31,Lim,1.02
2,31,Ko,1.28
2,32,Lee,0.0
2,32,Shin,0.12
2,32,Kang,1.3
2,32,Lim,1.02
2,32,Ko,1.36
2,33,Lee,0.0
2,33,Shin,0.28
2,33,Kang,1.26
2,33,Lim,1.2
2,33,Ko,1.22
2,34,Lee,0.0
2,34,Shin,0.24
2,34,Kang,1.18
2,34,Lim,1.28
2,34,Ko,1.1
2,35,Lee,0.0
2,35,Shin,0.2
2,35,Kang,1.24
2,35,Lim,1.2
2,35,Ko,1.38
2,36,Lee,0.0
2,36,Shin,0.3
2,36,Kang,1.26
2,36,Lim,1.02
2,36,Ko,1.24
2,37,Lee,0.0
2,37,Shin,0.2
2,37,Kang,1.14
2,37,Lim,1.12
2,37,Ko,1.38
2,38,Lee,0.0
2,38,Shin,0.24
2,38,Kang,1.22
2,38,Lim,1.12
2,38,Ko,1.4
2,39,Lee,0.0
2,39,Shin,0.26
2,39,Kang,1.32
2,39,Lim,1.04
2,39,Ko,1.1
