Run,Step,Agent,Probability of Winning
0,0,Lee,0.0
0,0,Shin,0.07999999999999996
0,0,Kang,0.3906666666666667
0,0,Lim,0.27866666666666673
0,0,Ko,0.38299999999999995
0,1,Lee,0.0
0,1,Shin,0.07666666666666666
0,1,Kang,0.601
0,1,Lim,0.26866666666666666
0,1,Ko,0.3453333333333333
0,2,Lee,0.0
0,2,Shin,0.07999999999999996
0,2,Kang,0.5703333333333331
0,2,Lim,0.22999999999999995
0,2,Ko,0.46599999999999997
0,3,Lee,0.0
0,3,Shin,0.06666666666666667
0,3,Kang,0.6626666666666666
0,3,Lim,0.26
0,3,Ko,0.4639999999999999
0,4,Lee,0.0
0,4,Shin,0.09666666666666664
0,4,Kang,0.6296666666666667
0,4,Lim,0.2286666666666666
0,4,Ko,0.5253333333333332
0,5,Lee,0.0
0,5,Shin,0.09333333333333334
0,5,Kang,0.5933333333333333
0,5,Lim,0.2553333333333333
0,5,Ko,0.49933333333333324
0,6,Lee,0.0
0,6,Shin,0.07666666666666665
0,6,Kang,0.6246666666666667
0,6,Lim,0.25
0,6,Ko,0.5046666666666665
0,7,Lee,0.0
0,7,Shin,0.0833333333333333
0,7,Kang,0.6033333333333332
0,7,Lim,0.25000000000000006
0,7,Ko,0.4853333333333331
0,8,Lee,0.0
0,8,Shin,0.0733333333333333
0,8,Kang,0.6213333333333333
0,8,Lim,0.23333333333333336
0,8,Ko,0.5226666666666665
0,9,Lee,0.0
0,9,Shin,0.05333333333333332
0,9,Kang,0.6213333333333333
0,9,Lim,0.2786666666666666
0,9,Ko,0.4593333333333333
0,10,Lee,0.0
0,10,Shin,0.08333333333333331
0,10,Kang,0.572
0,10,Lim,0.23999999999999994
0,10,Ko,0.49133333333333334
0,11,Lee,0.0
0,11,Shin,0.09666666666666668
0,11,Kang,0.6013333333333333
0,11,Lim,0.22333333333333333
0,11,Ko,0.4506666666666665
0,12,Lee,0.0
0,12,Shin,0.0733333333333333
0,12,Kang,0.591
0,12,Lim,0.24000000000000005
0,12,Ko,0.5106666666666665
0,13,Lee,0.0
0,13,Shin,0.10000000000000002
0,13,Kang,0.592
0,13,Lim,0.21
0,13,Ko,0.4766666666666666
0,14,Lee,0.0
0,14,Shin,0.0733333333333333
0,14,Kang,0.6059999999999998
0,14,Lim,0.22999999999999995
0,14,Ko,0.44133333333333336
0,15,Lee,0.0
0,15,Shin,0.07666666666666663
0,15,Kang,0.6116666666666666
0,15,Lim,0.23333333333333328
0,15,Ko,0.4293333333333333
0,16,Lee,0.0
0,16,Shin,0.09333333333333331
0,16,Kang,0.6636666666666666
0,16,Lim,0.23
0,16,Ko,0.4106666666666666
0,17,Lee,0.0
0,17,Shin,0.08333333333333331
0,17,Kang,0.5416666666666665
0,17,Lim,0.2366666666666667
0,17,Ko,0.42066666666666663
0,18,Lee,0.0
0,18,Shin,0.059999999999999984
0,18,Kang,0.5616666666666665
0,18,Lim,0.25666666666666665
0,18,Ko,0.4066666666666666
0,19,Lee,0.0
0,19,Shin,0.09999999999999998
0,19,Kang,0.5933333333333333
0,19,Lim,0.22199999999999995
0,19,Ko,0.4146666666666665
0,20,Lee,0.0
0,20,Shin,0.09333333333333332
0,20,Kang,0.5163333333333333
0,20,Lim,0.2366666666666667
0,20,Ko,0.39266666666666666
0,21,Lee,0.0
0,21,Shin,0.06666666666666665
0,21,Kang,0.45399999999999996
0,21,Lim,0.26666666666666666
0,21,Ko,0.4583333333333334
0,22,Lee,0.0
0,22,Shin,0.06666666666666667
0,22,Kang,0.44133333333333336
0,22,Lim,0.2800000000000001
0,22,Ko,0.4786666666666666
0,23,Lee,0.0
0,23,Shin,0.07999999999999999
0,23,Kang,0.37799999999999995
0,23,Lim,0.2733333333333333
0,23,Ko,0.4706666666666667
0,24,Lee,0.0
0,24,Shin,0.09333333333333334
0,24,Kang,0.5179999999999998
0,24,Lim,0.24000000000000005
0,24,Ko,0.4539999999999997
0,25,Lee,0.0
0,25,Shin,0.11000000000000001
0,25,Kang,0.3826666666666666
0,25,Lim,0.25666666666666665
0,25,Ko,0.4686666666666667
0,26,Lee,0.0
0,26,Shin,0.0833333333333333
0,26,Kang,0.4006666666666667
0,26,Lim,0.2773333333333334
0,26,Ko,0.4333333333333333
0,27,Lee,0.0
0,27,Shin,0.06333333333333331
0,27,Kang,0.4386666666666666
0,27,Lim,0.2713333333333334
0,27,Ko,0.42
0,28,Lee,0.0
0,28,Shin,0.09333333333333334
0,28,Kang,0.3313333333333334
0,28,Lim,0.2766666666666667
0,28,Ko,0.4766666666666665
0,29,Lee,0.0
0,29,Shin,0.08666666666666666
0,29,Kang,0.3956666666666668
0,29,Lim,0.26
0,29,Ko,0.4479999999999997
0,30,Lee,0.0
0,30,Shin,0.04666666666666666
0,30,Kang,0.43699999999999994
0,30,Lim,0.24999999999999997
0,30,Ko,0.5193333333333333
0,31,Lee,0.0
0,31,Shin,0.06666666666666665
0,31,Kang,0.4446666666666664
0,31,Lim,0.26666666666666666
0,31,Ko,0.4346666666666667
0,32,Lee,0.0
0,32,Shin,0.04
0,32,Kang,0.4046666666666667
0,32,Lim,0.26666666666666666
0,32,Ko,0.4673333333333332
0,33,Lee,0.0
0,33,Shin,0.09
0,33,Kang,0.36633333333333334
0,33,Lim,0.24333333333333332
0,33,Ko,0.41666666666666663
0,34,Lee,0.0
0,34,Shin,0.04333333333333333
0,34,Kang,0.39266666666666666
0,34,Lim,0.2666666666666667
0,34,Ko,0.44566666666666654
0,35,Lee,0.0
0,35,Shin,0.026666666666666665
0,35,Kang,0.4146666666666665
0,35,Lim,0.2666666666666667
0,35,Ko,0.38866666666666666
0,36,Lee,0.0
0,36,Shin,0.03333333333333333
0,36,Kang,0.39399999999999996
0,36,Lim,0.27866666666666684
0,36,Ko,0.4716666666666665
0,37,Lee,0.0
0,37,Shin,0.04333333333333333
0,37,Kang,0.39866666666666667
0,37,Lim,0.22666666666666674
0,37,Ko,0.4516666666666665
0,38,Lee,0.0
0,38,Shin,0.03666666666666667
0,38,Kang,0.42799999999999977
0,38,Lim,0.2666666666666667
0,38,Ko,0.41100000000000003
0,39,Lee,0.0
0,39,Shin,0.03333333333333333
0,39,Kang,0.4066666666666666
0,39,Lim,0.28666666666666685
0,39,Ko,0.39000000000000007
1,0,Lee,0.0
1,0,Shin,0.08333333333333331
1,0,Kang,0.5299999999999999
1,0,Lim,0.29200000000000004
1,0,Ko,0.2973333333333333
1,1,Lee,0.0
1,1,Shin,0.06333333333333332
1,1,Kang,0.5873333333333332
1,1,Lim,0.27
1,1,Ko,0.39066666666666655
1,2,Lee,0.0
1,2,Shin,0.07999999999999999
