Run,Step,Agent,Probability of Winning
0,24,Shin,0.005
0,24,Kang,0.5983333333333335
0,24,Lim,0.09
0,24,Ko,0.5366666666666667
0,25,Lee,0.0
0,25,Shin,0.0
0,25,Kang,0.6200000000000001
0,25,Lim,0.085
0,25,Ko,0.555
0,26,Lee,0.0
0,26,Shin,0.005
0,26,Kang,0.6250000000000002
0,26,Lim,0.085
0,26,Ko,0.555
0,27,Lee,0.0
0,27,Shin,0.0
0,27,Kang,0.6066666666666667
0,27,Lim,0.065
0,27,Ko,0.5416666666666667
0,28,Lee,0.0
0,28,Shin,0.0
0,28,Kang,0.5816666666666667
0,28,Lim,0.105
0,28,Ko,0.48666666666666664
0,29,Lee,0.0
0,29,Shin,0.0
0,29,Kang,0.6583333333333334
0,29,Lim,0.12333333333333332
0,29,Ko,0.465
0,30,Lee,0.0
0,30,Shin,0.0
0,30,Kang,0.605
0,30,Lim,0.08
0,30,Ko,0.5250000000000002
0,31,Lee,0.0
0,31,Shin,0.0
0,31,Kang,0.6566666666666668
0,31,Lim,0.05
0,31,Ko,0.55
0,32,Lee,0.0
0,32,Shin,0.0
0,32,Kang,0.555
0,32,Lim,0.135
0,32,Ko,0.5066666666666668
0,33,Lee,0.0
0,33,Shin,0.0
0,33,Kang,0.565
0,33,Lim,0.095
0,33,Ko,0.5233333333333334
0,34,Lee,0.0
0,34,Shin,0.0
0,34,Kang,0.5916666666666669
0,34,Lim,0.12833333333333333
0,34,Ko,0.45333333333333337
0,35,Lee,0.0
0,35,Shin,0.0
0,35,Kang,0.6266666666666668
0,35,Lim,0.11
0,35,Ko,0.4933333333333333
0,36,Lee,0.0
0,36,Shin,0.0
0,36,Kang,0.5900000000000001
0,36,Lim,0.085
0,36,Ko,0.48833333333333334
0,37,Lee,0.0
0,37,Shin,0.0
0,37,Kang,0.66
0,37,Lim,0.075
0,37,Ko,0.48833333333333345
0,38,Lee,0.0
0,38,Shin,0.0
0,38,Kang,0.6100000000000001
0,38,Lim,0.11
0,38,Ko,0.47
0,39,Lee,0.0
0,39,Shin,0.0
0,39,Kang,0.5366666666666667
0,39,Lim,0.14666666666666667
0,39,Ko,0.5366666666666667
1,0,Lee,0.0
1,0,Shin,0.105
1,0,Kang,0.49500000000000005
1,0,Lim,0.28
1,0,Ko,0.21
1,1,Lee,0.0
1,1,Shin,0.07
1,1,Kang,0.54
1,1,Lim,0.225
1,1,Ko,0.305
1,2,Lee,0.0
1,2,Shin,0.02
1,2,Kang,0.6283333333333334
1,2,Lim,0.16
1,2,Ko,0.385
1,3,Lee,0.0
1,3,Shin,0.015
1,3,Kang,0.6416666666666667
1,3,Lim,0.125
1,3,Ko,0.3950000000000001
1,4,Lee,0.0
1,4,Shin,0.03
1,4,Kang,0.6100000000000001
1,4,Lim,0.13
1,4,Ko,0.39666666666666667
1,5,Lee,0.0
1,5,Shin,0.03
1,5,Kang,0.6566666666666667
1,5,Lim,0.085
1,5,Ko,0.445
1,6,Lee,0.0
1,6,Shin,0.0
1,6,Kang,0.6166666666666667
1,6,Lim,0.11
1,6,Ko,0.48333333333333334
1,7,Lee,0.0
1,7,Shin,0.0
1,7,Kang,0.5766666666666668
1,7,Lim,0.13
1,7,Ko,0.49000000000000005
1,8,Lee,0.0
1,8,Shin,0.005
1,8,Kang,0.5983333333333334
1,8,Lim,0.09
1,8,Ko,0.5066666666666666
1,9,Lee,0.0
1,9,Shin,0.015
1,9,Kang,0.6100000000000002
1,9,Lim,0.07
1,9,Ko,0.5283333333333334
1,10,Lee,0.0
1,10,Shin,0.01
1,10,Kang,0.6399999999999999
1,10,Lim,0.085
1,10,Ko,0.555
1,11,Lee,0.0
1,11,Shin,0.02
1,11,Kang,0.6016666666666668
1,11,Lim,0.075
1,11,Ko,0.5233333333333333
1,12,Lee,0.0
1,12,Shin,0.015
1,12,Kang,0.6566666666666668
1,12,Lim,0.06
1,12,Ko,0.4850000000000001
1,13,Lee,0.0
1,13,Shin,0.01
1,13,Kang,0.6266666666666667
1,13,Lim,0.1
1,13,Ko,0.48333333333333334
1,14,Lee,0.0
1,14,Shin,0.01
1,14,Kang,0.6383333333333334
1,14,Lim,0.09
1,14,Ko,0.5416666666666666
1,15,Lee,0.0
1,15,Shin,0.0
1,15,Kang,0.6050000000000001
1,15,Lim,0.095
1,15,Ko,0.4766666666666666
1,16,Lee,0.0
1,16,Shin,0.015
1,16,Kang,0.6083333333333334
1,16,Lim,0.08
1,16,Ko,0.5
1,17,Lee,0.0
1,17,Shin,0.015
1,17,Kang,0.54
1,17,Lim,0.1
1,17,Ko,0.5583333333333335
1,18,Lee,0.0
1,18,Shin,0.005
1,18,Kang,0.5966666666666667
1,18,Lim,0.105
1,18,Ko,0.4633333333333334
1,19,Lee,0.0
1,19,Shin,0.0
1,19,Kang,0.6366666666666668
1,19,Lim,0.085
1,19,Ko,0.5016666666666667
1,20,Lee,0.0
1,20,Shin,0.0
1,20,Kang,0.575
1,20,Lim,0.125
1,20,Ko,0.48
1,21,Lee,0.0
1,21,Shin,0.01
1,21,Kang,0.64
1,21,Lim,0.095
1,21,Ko,0.45833333333333337
1,22,Lee,0.0
1,22,Shin,0.0
1,22,Kang,0.5866666666666667
1,22,Lim,0.085
1,22,Ko,0.525
1,23,Lee,0.0
1,23,Shin,0.0
1,23,Kang,0.6866666666666668
1,23,Lim,0.075
1,23,Ko,0.4816666666666667
1,24,Lee,0.0
1,24,Shin,0.0
1,24,Kang,0.545
1,24,Lim,0.075
1,24,Ko,0.5766666666666667
1,25,Lee,0.0
1,25,Shin,0.005
1,25,Kang,0.6266666666666667
1,25,Lim,0.095
1,25,Ko,0.43666666666666665
1,26,Lee,0.0
1,26,Shin,0.0
1,26,Kang,0.6150000000000001
1,26,Lim,0.095
1,26,Ko,0.49
1,27,Lee,0.0
1,27,Shin,0.0
1,27,Kang,0.6300000000000001
1,27,Lim,0.11333333333333333
1,27,Ko,0.44666666666666666
1,28,Lee,0.0
1,28,Shin,0.01
1,28,Kang,0.5566666666666669
1,28,Lim,0.105
1,28,Ko,0.49833333333333335
1,29,Lee,0.0
1,29,Shin,0.0
1,29,Kang,0.6566666666666667
1,29,Lim,0.1
1,29,Ko,0.4533333333333334
1,30,Lee,0.0
1,30,Shin,0.0
1,30,Kang,0.6350000000000001
1,30,Lim,0.14
1,30,Ko,0.415
1,31,Lee,0.0
1,31,Shin,0.0
1,31,Kang,0.6683333333333334
1,31,Lim,0.075
1,31,Ko,0.4866666666666668
1,32,Lee,0.0
1,32,Shin,0.0
1,32,Kang,0.6433333333333334
1,32,Lim,0.09
1,32,Ko,0.47
1,33,Lee,0.0
1,33,Shin,0.0
1,33,Kang,0.6283333333333335
1,33,Lim,0.12833333333333333
1,33,Ko,0.45
1,34,Lee,0.0
1,34,Shin,0.005
1,34,Kang,0.6283333333333334
1,34,Lim,0.1
1,34,Ko,0.45
1,35,Lee,0.0
1,35,Shin,0.005
1,35,Kang,0.56
1,35,Lim,0.11
1,35,Ko,0.4916666666666667
1,36,Lee,0.0
1,36,Shin,0.0
1,36,Kang,0.43166666666666664
1,36,Lim,0.18
1,36,Ko,0.5483333333333335
1,37,Lee,0.0
1,37,Shin,0.0
1,37,Kang,0.45833333333333326
1,37,Lim,0.2
1,37,Ko,0.465
1,38,Lee,0.0
1,38,Shin,0.005
1,38,Kang,0.4366666666666667
1,38,Lim,0.18166666666666664
1,38,Ko,0.48
1,39,Lee,0.0
1,39,Shin,0.0
1,39,Kang,0.4416666666666666
1,39,Lim,0.2016666666666667
1,39,Ko,0.48
2,0,Lee,0.0
2,0,Shin,0.07
2,0,Kang,0.4683333333333334
2,0,Lim,0.29
2,0,Ko,0.225
2,1,Lee,0.0
2,1,Shin,0.08
2,1,Kang,0.5600000000000002
2,1,Lim,0.2
2,1,Ko,0.29333333333333333
2,2,Lee,0.0
2,2,Shin,0.05
2,2,Kang,0.6183333333333335
2,2,Lim,0.145
2,2,Ko,0.38666666666666666
2,3,Lee,0.0
2,3,Shin,0.025
2,3,Kang,0.5850000000000002
2,3,Lim,0.135
2,3,Ko,0.4316666666666667
2,4,Lee,0.0
2,4,Shin,0.02
2,4,Kang,0.6416666666666668
2,4,Lim,0.12
2,4,Ko,0.415
2,5,Lee,0.0
2,5,Shin,0.02
2,5,Kang,0.52
2,5,Lim,0.155
2,5,Ko,0.4716666666666666
2,6,Lee,0.0
2,6,Shin,0.03
2,6,Kang,0.5816666666666667
2,6,Lim,0.11
2,6,Ko,0.4650000000000001
2,7,Lee,0.0
2,7,Shin,0.015
2,7,Kang,0.6600000000000001
2,7,Lim,0.095
2,7,Ko,0.45
2,8,Lee,0.0
2,8,Shin,0.025
2,8,Kang,0.5633333333333335
2,8,Lim,0.14
2,8,Ko,0.42166666666666663
2,9,Lee,0.0
2,9,Shin,0.03
2,9,Kang,0.6016666666666668
2,9,Lim,0.095
2,9,Ko,0.44666666666666666
2,10,Lee,0.0
2,10,Shin,0.015
2,10,Kang,0.6150000000000001
2,10,Lim,0.09
2,10,Ko,0.45000000000000007
2,11,Lee,0.0
2,11,Shin,0.01
2,11,Kang,0.55
2,11,Lim,0.175
2,11,Ko,0.4016666666666667
2,12,Lee,0.0
2,12,Shin,0.055
2,12,Kang,0.4566666666666667
2,12,Lim,0.115
2,12,Ko,0.4633333333333334
2,13,Lee,0.0
2,13,Shin,0.03
2,13,Kang,0.5216666666666668
2,13,Lim,0.125
2,13,Ko,0.47
2,14,Lee,0.0
2,14,Shin,0.03
2,14,Kang,0.455
2,14,Lim,0.12
2,14,Ko,0.48166666666666663
2,15,Lee,0.0
2,15,Shin,0.035
2,15,Kang,0.5100000000000001
2,15,Lim,0.145
2,15,Ko,0.4700000000000001
2,16,Lee,0.0
2,16,Shin,0.025
2,16,Kang,0.5050000000000001
2,16,Lim,0.115
2,16,Ko,0.49166666666666664
2,17,Lee,0.0
2,17,Shin,0.025
2,17,Kang,0.5416666666666667
2,17,Lim,0.115
2,17,Ko,0.4716666666666666
2,18,Lee,0.0
2,18,Shin,0.015
2,18,Kang,0.5150000000000001
2,18,Lim,0.125
2,18,Ko,0.4916666666666667
2,19,Lee,0.0
2,19,Shin,0.04
2,19,Kang,0.52
2,19,Lim,0.135
2,19,Ko,0.4716666666666666
2,20,Lee,0.0
2,20,Shin,0.03
2,20,Kang,0.4633333333333334
2,20,Lim,0.165
2,20,Ko,0.43833333333333335
2,21,Lee,0.0
2,21,Shin,0.04
2,21,Kang,0.43
2,21,Lim,0.16
2,21,Ko,0.45
2,22,Lee,0.0
2,22,Shin,0.005
2,22,Kang,0.475
2,22,Lim,0.18
2,22,Ko,0.43666666666666665
2,23,Lee,0.0
2,23,Shin,0.03
2,23,Kang,0.48333333333333334
2,23,Lim,0.14
2,23,Ko,0.46666666666666673
2,24,Lee,0.0
2,24,Shin,0.01
2,24,Kang,0.4066666666666666
2,24,Lim,0.165
2,24,Ko,0.48833333333333334
2,25,Lee,0.0
2,25,Shin,0.015
2,25,Kang,0.43833333333333335
2,25,Lim,0.17
2,25,Ko,0.5033333333333334
2,26,Lee,0.0
2,26,Shin,0.015
2,26,Kang,0.42166666666666663
2,26,Lim,0.175
2,26,Ko,0.445
2,27,Lee,0.0
2,27,Shin,0.025
2,27,Kang,0.5000000000000001
2,27,Lim,0.16833333333333333
2,27,Ko,0.43333333333333335
2,28,Lee,0.0
2,28,Shin,0.03
2,28,Kang,0.4183333333333333
2,28,Lim,0.18833333333333335
2,28,Ko,0.4566666666666667
2,29,Lee,0.0
2,29,Shin,0.03
2,29,Kang,0.41
2,29,Lim,0.185
2,29,Ko,0.47833333333333333
2,30,Lee,0.0
2,30,Shin,0.015
2,30,Kang,0.55
2,30,Lim,0.16
2,30,Ko,0.42166666666666663
2,31,Lee,0.0
2,31,Shin,0.01
2,31,Kang,0.44
2,31,Lim,0.17
2,31,Ko,0.48666666666666664
2,32,Lee,0.0
2,32,Shin,0.035
2,32,Kang,0.45833333333333337
2,32,Lim,0.155
2,32,Ko,0.4483333333333333
2,33,Lee,0.0
2,33,Shin,0.025
2,33,Kang,0.46166666666666667
2,33,Lim,0.19
2,33,Ko,0.41666666666666674
2,34,Lee,0.0
2,34,Shin,0.03
2,34,Kang,0.43
2,34,Lim,0.185
2,34,Ko,0.4316666666666667
2,35,Lee,0.0
2,35,Shin,0.02
2,35,Kang,0.43833333333333335
2,35,Lim,0.175
2,35,Ko,0.4733333333333334
2,36,Lee,0.0
2,36,Shin,0.01
2,36,Kang,0.5233333333333333
2,36,Lim,0.155
2,36,Ko,0.44166666666666676
2,37,Lee,0.0
2,37,Shin,0.025
2,37,Kang,0.38666666666666666
2,37,Lim,0.205
2,37,Ko,0.48333333333333345
2,38,Lee,0.0
2,38,Shin,0.02
2,38,Kang,0.4116666666666666
2,38,Lim,0.205
2,38,Ko,0.465
2,39,Lee,0.0
2,39,Shin,0.025
2,39,Kang,0.45
2,39,Lim,0.175
2,39,Ko,0.45000000000000007
