Run,Step,Agent,Probability of Winning
2,33,Shin,0.75
2,33,Kang,0.23199999999999998
2,33,Lim,0.10266666666666666
2,33,Ko,0.05799999999999999
2,34,Lee,0.4273333333333333
2,34,Shin,0.7613333333333333
2,34,Kang,0.22399999999999998
2,34,Lim,0.11799999999999997
2,34,Ko,0.04
2,35,Lee,0.4566666666666667
2,35,Shin,0.7693333333333334
2,35,Kang,0.22999999999999995
2,35,Lim,0.09799999999999999
2,35,Ko,0.04
2,36,Lee,0.4873333333333333
2,36,Shin,0.7293333333333334
2,36,Kang,0.19400000000000003
2,36,Lim,0.14266666666666666
2,36,Ko,0.04
2,37,Lee,0.5039999999999998
2,37,Shin,0.7513333333333333
2,37,Kang,0.2113333333333333
2,37,Lim,0.08133333333333331
2,37,Ko,0.05666666666666665
2,38,Lee,0.48733333333333356
2,38,Shin,0.7166666666666669
2,38,Kang,0.23866666666666675
2,38,Lim,0.07666666666666665
2,38,Ko,0.04666666666666666
2,39,Lee,0.49333333333333323
2,39,Shin,0.7666666666666666
2,39,Kang,0.2279999999999999
2,39,Lim,0.11466666666666667
2,39,Ko,0.026666666666666665
