Run,Step,Agent,Probability of Winning
0,19,Ko,0.40633333333333327
0,20,Lee,0.0
0,20,Shin,0.05666666666666665
0,20,Kang,0.44233333333333313
0,20,Lim,0.2780000000000001
0,20,Ko,0.36466666666666664
0,21,Lee,0.0
0,21,Shin,0.07333333333333332
0,21,Kang,0.4713333333333333
0,21,Lim,0.26333333333333336
0,21,Ko,0.37266666666666665
0,22,Lee,0.0
0,22,Shin,0.07666666666666666
0,22,Kang,0.47666666666666657
0,22,Lim,0.26033333333333325
0,22,Ko,0.3693333333333333
0,23,Lee,0.0
0,23,Shin,0.05666666666666665
0,23,Kang,0.42399999999999993
0,23,Lim,0.3106666666666668
0,23,Ko,0.37799999999999995
0,24,Lee,0.0
0,24,Shin,0.09333333333333334
0,24,Kang,0.39333333333333337
0,24,Lim,0.27533333333333326
0,24,Ko,0.4000000000000001
0,25,Lee,0.0
0,25,Shin,0.059999999999999984
0,25,Kang,0.4353333333333333
0,25,Lim,0.29800000000000004
0,25,Ko,0.4626666666666667
0,26,Lee,0.0
0,26,Shin,0.09
0,26,Kang,0.3620000000000001
0,26,Lim,0.27466666666666667
0,26,Ko,0.45166666666666655
0,27,Lee,0.0
0,27,Shin,0.06666666666666665
0,27,Kang,0.36666666666666664
0,27,Lim,0.30400000000000005
0,27,Ko,0.38199999999999995
0,28,Lee,0.0
0,28,Shin,0.06666666666666667
0,28,Kang,0.4026666666666667
0,28,Lim,0.27
0,28,Ko,0.42166666666666663
0,29,Lee,0.0
0,29,Shin,0.08666666666666664
0,29,Kang,0.38933333333333336
0,29,Lim,0.24999999999999997
0,29,Ko,0.4106666666666667
0,30,Lee,0.0
0,30,Shin,0.06666666666666664
0,30,Kang,0.3533333333333333
0,30,Lim,0.2766666666666667
0,30,Ko,0.3666666666666667
0,31,Lee,0.0
0,31,Shin,0.07333333333333332
0,31,Kang,0.3816666666666667
0,31,Lim,0.2649999999999999
0,31,Ko,0.3880000000000002
0,32,Lee,0.0
0,32,Shin,0.0733333333333333
0,32,Kang,0.33866666666666684
0,32,Lim,0.33466666666666667
0,32,Ko,0.4199999999999999
0,33,Lee,0.0
0,33,Shin,0.06333333333333332
0,33,Kang,0.42066666666666647
0,33,Lim,0.2686666666666667
0,33,Ko,0.3949999999999999
0,34,Lee,0.0
0,34,Shin,0.05666666666666665
0,34,Kang,0.38000000000000006
0,34,Lim,0.2700000000000001
0,34,Ko,0.38533333333333336
0,35,Lee,0.0
0,35,Shin,0.06666666666666665
0,35,Kang,0.379
0,35,Lim,0.2863333333333334
0,35,Ko,0.4343333333333332
0,36,Lee,0.0
0,36,Shin,0.06999999999999999
0,36,Kang,0.3883333333333334
0,36,Lim,0.2893333333333334
0,36,Ko,0.38533333333333347
0,37,Lee,0.0
0,37,Shin,0.04999999999999999
0,37,Kang,0.3809999999999999
0,37,Lim,0.2853333333333333
0,37,Ko,0.3680000000000001
0,38,Lee,0.0
0,38,Shin,0.06666666666666664
0,38,Kang,0.4000000000000001
0,38,Lim,0.26800000000000007
0,38,Ko,0.4060000000000001
0,39,Lee,0.0
0,39,Shin,0.06
0,39,Kang,0.37500000000000017
0,39,Lim,0.2843333333333334
0,39,Ko,0.41066666666666657
1,0,Lee,0.0
1,0,Shin,0.1
1,0,Kang,0.38133333333333325
1,0,Lim,0.2950000000000001
1,0,Ko,0.3456666666666667
1,1,Lee,0.0
1,1,Shin,0.05999999999999999
1,1,Kang,0.49
1,1,Lim,0.26866666666666666
1,1,Ko,0.4103333333333332
1,2,Lee,0.0
1,2,Shin,0.08333333333333331
1,2,Kang,0.6186666666666665
1,2,Lim,0.25866666666666666
1,2,Ko,0.3613333333333333
1,3,Lee,0.0
1,3,Shin,0.08999999999999998
1,3,Kang,0.5853333333333333
1,3,Lim,0.2653333333333334
1,3,Ko,0.3486666666666667
1,4,Lee,0.0
1,4,Shin,0.0733333333333333
1,4,Kang,0.6460000000000001
1,4,Lim,0.2853333333333334
1,4,Ko,0.3566666666666667
1,5,Lee,0.0
1,5,Shin,0.1066666666666667
1,5,Kang,0.5566666666666668
1,5,Lim,0.25799999999999995
1,5,Ko,0.33800000000000013
1,6,Lee,0.0
1,6,Shin,0.12
1,6,Kang,0.6053333333333333
1,6,Lim,0.2453333333333333
1,6,Ko,0.35200000000000004
1,7,Lee,0.0
1,7,Shin,0.11000000000000001
1,7,Kang,0.6256666666666666
1,7,Lim,0.24533333333333332
1,7,Ko,0.358
1,8,Lee,0.0
1,8,Shin,0.08333333333333331
1,8,Kang,0.5996666666666666
1,8,Lim,0.2733333333333334
1,8,Ko,0.34733333333333344
1,9,Lee,0.0
1,9,Shin,0.07666666666666665
1,9,Kang,0.5559999999999998
1,9,Lim,0.2820000000000001
1,9,Ko,0.3646666666666669
1,10,Lee,0.0
1,10,Shin,0.11333333333333334
1,10,Kang,0.6586666666666667
1,10,Lim,0.24666666666666678
1,10,Ko,0.35600000000000015
1,11,Lee,0.0
1,11,Shin,0.08
1,11,Kang,0.6066666666666665
1,11,Lim,0.262
1,11,Ko,0.3593333333333334
1,12,Lee,0.0
1,12,Shin,0.12
1,12,Kang,0.603
1,12,Lim,0.24166666666666667
1,12,Ko,0.3486666666666668
1,13,Lee,0.0
1,13,Shin,0.09666666666666666
1,13,Kang,0.5646666666666665
1,13,Lim,0.25999999999999995
1,13,Ko,0.33399999999999996
1,14,Lee,0.0
1,14,Shin,0.10333333333333333
1,14,Kang,0.5616666666666665
1,14,Lim,0.24533333333333324
1,14,Ko,0.368
1,15,Lee,0.0
1,15,Shin,0.1166666666666667
1,15,Kang,0.6383333333333332
1,15,Lim,0.22333333333333327
1,15,Ko,0.3913333333333333
1,16,Lee,0.0
1,16,Shin,0.09333333333333334
1,16,Kang,0.6406666666666666
1,16,Lim,0.23199999999999998
1,16,Ko,0.39866666666666667
1,17,Lee,0.0
1,17,Shin,0.10666666666666666
1,17,Kang,0.5983333333333332
1,17,Lim,0.2266666666666667
1,17,Ko,0.36800000000000005
1,18,Lee,0.0
1,18,Shin,0.08
1,18,Kang,0.5706666666666668
1,18,Lim,0.25666666666666665
1,18,Ko,0.3993333333333333
1,19,Lee,0.0
1,19,Shin,0.10333333333333336
1,19,Kang,0.6016666666666665
1,19,Lim,0.242
1,19,Ko,0.35866666666666674
1,20,Lee,0.0
1,20,Shin,0.1066666666666667
1,20,Kang,0.6089999999999998
1,20,Lim,0.2366666666666666
1,20,Ko,0.43066666666666653
1,21,Lee,0.0
1,21,Shin,0.09333333333333334
1,21,Kang,0.6433333333333331
1,21,Lim,0.26733333333333337
1,21,Ko,0.3413333333333334
1,22,Lee,0.0
1,22,Shin,0.06999999999999998
1,22,Kang,0.5486666666666666
1,22,Lim,0.27
1,22,Ko,0.38933333333333336
1,23,Lee,0.0
1,23,Shin,0.1
1,23,Kang,0.5433333333333331
1,23,Lim,0.25800000000000006
1,23,Ko,0.39466666666666667
1,24,Lee,0.0
1,24,Shin,0.07999999999999997
1,24,Kang,0.6079999999999999
1,24,Lim,0.262
1,24,Ko,0.38
1,25,Lee,0.0
1,25,Shin,0.09
1,25,Kang,0.5686666666666665
1,25,Lim,0.25533333333333336
1,25,Ko,0.3966666666666667
1,26,Lee,0.0
1,26,Shin,0.06666666666666667
1,26,Kang,0.5443333333333331
1,26,Lim,0.27000000000000013
1,26,Ko,0.3946666666666666
1,27,Lee,0.0
1,27,Shin,0.11666666666666668
1,27,Kang,0.5519999999999997
1,27,Lim,0.23133333333333334
1,27,Ko,0.36866666666666675
1,28,Lee,0.0
1,28,Shin,0.11333333333333334
1,28,Kang,0.5699999999999998
1,28,Lim,0.24666666666666667
1,28,Ko,0.3820000000000001
1,29,Lee,0.0
1,29,Shin,0.07999999999999999
1,29,Kang,0.5366666666666664
1,29,Lim,0.2800000000000001
1,29,Ko,0.40733333333333327
1,30,Lee,0.0
1,30,Shin,0.11
1,30,Kang,0.5546666666666664
1,30,Lim,0.24200000000000008
1,30,Ko,0.37733333333333335
1,31,Lee,0.0
1,31,Shin,0.11999999999999998
1,31,Kang,0.5499999999999996
1,31,Lim,0.24533333333333346
1,31,Ko,0.4073333333333332
1,32,Lee,0.0
1,32,Shin,0.08666666666666664
1,32,Kang,0.5666666666666665
1,32,Lim,0.27466666666666667
1,32,Ko,0.3953333333333333
1,33,Lee,0.0
1,33,Shin,0.1
1,33,Kang,0.6193333333333332
1,33,Lim,0.24199999999999997
1,33,Ko,0.39066666666666655
1,34,Lee,0.0
1,34,Shin,0.09333333333333331
1,34,Kang,0.5399999999999997
1,34,Lim,0.2533333333333333
1,34,Ko,0.4173333333333331
1,35,Lee,0.0
1,35,Shin,0.08999999999999998
1,35,Kang,0.5376666666666666
1,35,Lim,0.25133333333333335
1,35,Ko,0.4086666666666666
1,36,Lee,0.0
1,36,Shin,0.08999999999999997
1,36,Kang,0.5086666666666665
1,36,Lim,0.2646666666666667
1,36,Ko,0.41333333333333344
1,37,Lee,0.0
1,37,Shin,0.1
1,37,Kang,0.40533333333333327
1,37,Lim,0.285
1,37,Ko,0.43199999999999994
1,38,Lee,0.0
1,38,Shin,0.1533333333333334
1,38,Kang,0.3633333333333333
1,38,Lim,0.22866666666666663
1,38,Ko,0.434
1,39,Lee,0.0
1,39,Shin,0.11000000000000001
1,39,Kang,0.3473333333333333
1,39,Lim,0.2880000000000001
1,39,Ko,0.4259999999999999
2,0,Lee,0.0
2,0,Shin,0.08666666666666666
2,0,Kang,0.3486666666666666
2,0,Lim,0.35700000000000004
2,0,Ko,0.2753333333333334
2,1,Lee,0.0
2,1,Shin,0.07
2,1,Kang,0.6443333333333334
2,1,Lim,0.26533333333333337
2,1,Ko,0.37733333333333346
2,2,Lee,0.0
2,2,Shin,0.08666666666666666
2,2,Kang,0.5333333333333333
2,2,Lim,0.2720000000000001
2,2,Ko,0.34733333333333327
2,3,Lee,0.0
2,3,Shin,0.08666666666666664
2,3,Kang,0.46466666666666656
2,3,Lim,0.2900000000000001
2,3,Ko,0.3406666666666668
2,4,Lee,0.0
2,4,Shin,0.07999999999999999
2,4,Kang,0.5699999999999998
2,4,Lim,0.25666666666666677
2,4,Ko,0.36800000000000005
2,5,Lee,0.0
2,5,Shin,0.09
2,5,Kang,0.44999999999999996
2,5,Lim,0.2653333333333333
2,5,Ko,0.3633333333333333
2,6,Lee,0.0
2,6,Shin,0.07666666666666666
2,6,Kang,0.4823333333333334
2,6,Lim,0.27833333333333343
2,6,Ko,0.3826666666666668
2,7,Lee,0.0
2,7,Shin,0.09333333333333335
2,7,Kang,0.42833333333333345
2,7,Lim,0.2533333333333333
2,7,Ko,0.39166666666666666
2,8,Lee,0.0
2,8,Shin,0.08666666666666664
2,8,Kang,0.3993333333333333
2,8,Lim,0.27333333333333326
2,8,Ko,0.3826666666666666
2,9,Lee,0.0
2,9,Shin,0.056666666666666664
2,9,Kang,0.4113333333333334
2,9,Lim,0.28666666666666674
2,9,Ko,0.4126666666666667
2,10,Lee,0.0
2,10,Shin,0.0733333333333333
2,10,Kang,0.35466666666666663
2,10,Lim,0.31200000000000006
2,10,Ko,0.43566666666666665
2,11,Lee,0.0
2,11,Shin,0.07666666666666666
2,11,Kang,0.3993333333333333
2,11,Lim,0.2853333333333333
2,11,Ko,0.3933333333333333
2,12,Lee,0.0
2,12,Shin,0.1
2,12,Kang,0.34733333333333327
2,12,Lim,0.2976666666666667
2,12,Ko,0.39466666666666667
2,13,Lee,0.0
2,13,Shin,0.06333333333333331
2,13,Kang,0.36900000000000005
2,13,Lim,0.28533333333333344
2,13,Ko,0.4303333333333333
2,14,Lee,0.0
2,14,Shin,0.0733333333333333
2,14,Kang,0.44966666666666677
2,14,Lim,0.25
2,14,Ko,0.44
2,15,Lee,0.0
2,15,Shin,0.08666666666666666
2,15,Kang,0.3796666666666667
2,15,Lim,0.24733333333333335
2,15,Ko,0.45866666666666667
2,16,Lee,0.0
2,16,Shin,0.06333333333333331
2,16,Kang,0.4043333333333333
2,16,Lim,0.27
2,16,Ko,0.4126666666666667
2,17,Lee,0.0
2,17,Shin,0.0733333333333333
2,17,Kang,0.37933333333333336
2,17,Lim,0.26200000000000007
2,17,Ko,0.39000000000000007
2,18,Lee,0.0
2,18,Shin,0.05999999999999999
2,18,Kang,0.4006666666666666
2,18,Lim,0.28333333333333327
2,18,Ko,0.376
2,19,Lee,0.0
2,19,Shin,0.059999999999999984
2,19,Kang,0.3856666666666667
2,19,Lim,0.27999999999999997
2,19,Ko,0.364
2,20,Lee,0.0
2,20,Shin,0.07999999999999997
2,20,Kang,0.3879999999999999
2,20,Lim,0.24533333333333335
2,20,Ko,0.3950000000000001
2,21,Lee,0.0
2,21,Shin,0.04666666666666666
2,21,Kang,0.39266666666666666
2,21,Lim,0.2733333333333335
2,21,Ko,0.38066666666666665
2,22,Lee,0.0
2,22,Shin,0.04333333333333333
2,22,Kang,0.3939999999999999
2,22,Lim,0.2813333333333334
2,22,Ko,0.41399999999999987
2,23,Lee,0.0
2,23,Shin,0.07666666666666665
2,23,Kang,0.392
2,23,Lim,0.25000000000000006
2,23,Ko,0.36666666666666664
2,24,Lee,0.0
2,24,Shin,0.06333333333333331
2,24,Kang,0.3726666666666667
2,24,Lim,0.268
2,24,Ko,0.3866666666666665
2,25,Lee,0.0
2,25,Shin,0.07333333333333333
2,25,Kang,0.364
2,25,Lim,0.2746666666666668
2,25,Ko,0.37
2,26,Lee,0.0
2,26,Shin,0.06333333333333331
2,26,Kang,0.37366666666666654
2,26,Lim,0.2713333333333333
2,26,Ko,0.3879999999999999
2,27,Lee,0.0
2,27,Shin,0.05333333333333333
2,27,Kang,0.37266666666666665
2,27,Lim,0.28000000000000014
2,27,Ko,0.3813333333333333
2,28,Lee,0.0
2,28,Shin,0.06333333333333332
2,28,Kang,0.38800000000000007
2,28,Lim,0.27
2,28,Ko,0.3866666666666667
2,29,Lee,0.0
2,29,Shin,0.04666666666666666
2,29,Kang,0.4219999999999998
2,29,Lim,0.2750000000000001
2,29,Ko,0.371
2,30,Lee,0.0
2,30,Shin,0.03333333333333333
2,30,Kang,0.35600000000000004
2,30,Lim,0.31000000000000016
2,30,Ko,0.3546666666666667
2,31,Lee,0.0
2,31,Shin,0.04999999999999999
2,31,Kang,0.3733333333333333
2,31,Lim,0.24666666666666665
2,31,Ko,0.4136666666666665
2,32,Lee,0.0
2,32,Shin,0.03333333333333333
2,32,Kang,0.4093333333333332
2,32,Lim,0.2980000000000001
2,32,Ko,0.3719999999999999
2,33,Lee,0.0
2,33,Shin,0.059999999999999984
2,33,Kang,0.36400000000000005
2,33,Lim,0.2533333333333334
2,33,Ko,0.40466666666666656
2,34,Lee,0.0
2,34,Shin,0.056666666666666664
2,34,Kang,0.3493333333333334
2,34,Lim,0.2666666666666667
2,34,Ko,0.3933333333333332
2,35,Lee,0.0
2,35,Shin,0.04999999999999999
2,35,Kang,0.36133333333333334
2,35,Lim,0.27
2,35,Ko,0.3796666666666667
2,36,Lee,0.0
2,36,Shin,0.07666666666666665
2,36,Kang,0.3513333333333334
2,36,Lim,0.2333333333333333
2,36,Ko,0.4003333333333334
2,37,Lee,0.0
2,37,Shin,0.06999999999999998
2,37,Kang,0.38766666666666666
2,37,Lim,0.2746666666666667
2,37,Ko,0.39266666666666666
2,38,Lee,0.0
2,38,Shin,0.04999999999999999
2,38,Kang,0.36033333333333334
2,38,Lim,0.2666666666666666
2,38,Ko,0.39299999999999996
2,39,Lee,0.0
2,39,Shin,0.05
2,39,Kang,0.37266666666666665
2,39,Lim,0.2813333333333334
2,39,Ko,0.3729999999999999
