Run,Step,Agent,Probability of Winning
0,17,Kang,0.18666666666666668
0,17,Lim,0.10833333333333332
0,17,Ko,0.04
0,18,Lee,0.43333333333333335
0,18,Shin,0.5116666666666667
0,18,Kang,0.16166666666666665
0,18,Lim,0.055
0,18,Ko,0.035
0,19,Lee,0.41833333333333333
0,19,Shin,0.5133333333333334
0,19,Kang,0.18
0,19,Lim,0.08333333333333331
0,19,Ko,0.015
0,20,Lee,0.4433333333333333
0,20,Shin,0.6050000000000001
0,20,Kang,0.12
0,20,Lim,0.065
0,20,Ko,0.03
0,21,Lee,0.46333333333333343
0,21,Shin,0.6050000000000001
0,21,Kang,0.1383333333333333
0,21,Lim,0.045
0,21,Ko,0.025
0,22,Lee,0.4616666666666667
0,22,Shin,0.61
0,22,Kang,0.1
0,22,Lim,0.05333333333333333
0,22,Ko,0.015
0,23,Lee,0.42999999999999994
0,23,Shin,0.6566666666666667
0,23,Kang,0.12
0,23,Lim,0.035
0,23,Ko,0.025
0,24,Lee,0.5566666666666668
0,24,Shin,0.5683333333333335
0,24,Kang,0.105
0,24,Lim,0.025
0,24,Ko,0.005
0,25,Lee,0.47166666666666673
0,25,Shin,0.6450000000000001
0,25,Kang,0.105
0,25,Lim,0.03
0,25,Ko,0.025
0,26,Lee,0.49500000000000005
0,26,Shin,0.5933333333333333
0,26,Kang,0.11
0,26,Lim,0.04
0,26,Ko,0.015
0,27,Lee,0.5283333333333334
0,27,Shin,0.6416666666666668
0,27,Kang,0.095
0,27,Lim,0.02
0,27,Ko,0.025
0,28,Lee,0.5483333333333335
0,28,Shin,0.5950000000000002
0,28,Kang,0.085
0,28,Lim,0.015
0,28,Ko,0.01
0,29,Lee,0.4850000000000001
0,29,Shin,0.6833333333333335
0,29,Kang,0.06
0,29,Lim,0.05
0,29,Ko,0.025
0,30,Lee,0.5066666666666667
0,30,Shin,0.6883333333333335
0,30,Kang,0.055
0,30,Lim,0.06
0,30,Ko,0.01
0,31,Lee,0.5333333333333334
0,31,Shin,0.685
0,31,Kang,0.045
0,31,Lim,0.015
0,31,Ko,0.005
0,32,Lee,0.5166666666666668
0,32,Shin,0.7216666666666666
0,32,Kang,0.065
0,32,Lim,0.03
0,32,Ko,0.02
0,33,Lee,0.5583333333333335
0,33,Shin,0.6400000000000002
0,33,Kang,0.045
0,33,Lim,0.04
0,33,Ko,0.03
0,34,Lee,0.4683333333333334
0,34,Shin,0.6966666666666669
0,34,Kang,0.08
0,34,Lim,0.03
0,34,Ko,0.025
0,35,Lee,0.525
0,35,Shin,0.6583333333333333
0,35,Kang,0.035
0,35,Lim,0.025
0,35,Ko,0.02
0,36,Lee,0.545
0,36,Shin,0.65
0,36,Kang,0.04
0,36,Lim,0.02
0,36,Ko,0.025
0,37,Lee,0.48666666666666664
0,37,Shin,0.69
0,37,Kang,0.09
0,37,Lim,0.005
0,37,Ko,0.025
0,38,Lee,0.6166666666666668
0,38,Shin,0.6116666666666668
0,38,Kang,0.025
0,38,Lim,0.025
0,38,Ko,0.015
0,39,Lee,0.5933333333333335
0,39,Shin,0.6316666666666667
0,39,Kang,0.065
0,39,Lim,0.01
0,39,Ko,0.0
1,0,Lee,0.15
1,0,Shin,0.5633333333333335
1,0,Kang,0.245
1,0,Lim,0.07
1,0,Ko,0.155
1,1,Lee,0.12833333333333333
1,1,Shin,0.5000000000000001
1,1,Kang,0.23666666666666664
1,1,Lim,0.23999999999999996
1,1,Ko,0.055
1,2,Lee,0.115
1,2,Shin,0.48
1,2,Kang,0.305
1,2,Lim,0.20999999999999996
1,2,Ko,0.04
1,3,Lee,0.1433333333333333
1,3,Shin,0.4466666666666667
1,3,Kang,0.31999999999999995
1,3,Lim,0.20166666666666663
1,3,Ko,0.055
1,4,Lee,0.15
1,4,Shin,0.455
1,4,Kang,0.32166666666666666
1,4,Lim,0.17
1,4,Ko,0.06
1,5,Lee,0.19166666666666665
1,5,Shin,0.49833333333333335
1,5,Kang,0.2883333333333333
1,5,Lim,0.12333333333333332
1,5,Ko,0.065
1,6,Lee,0.21166666666666664
1,6,Shin,0.5116666666666667
1,6,Kang,0.3
1,6,Lim,0.16
1,6,Ko,0.04
1,7,Lee,0.27999999999999997
1,7,Shin,0.42333333333333334
1,7,Kang,0.3133333333333333
1,7,Lim,0.155
1,7,Ko,0.025
1,8,Lee,0.29166666666666663
1,8,Shin,0.46
1,8,Kang,0.2783333333333333
1,8,Lim,0.11
1,8,Ko,0.04
1,9,Lee,0.27166666666666667
1,9,Shin,0.4049999999999999
1,9,Kang,0.26166666666666666
1,9,Lim,0.13333333333333333
1,9,Ko,0.065
1,10,Lee,0.39333333333333337
1,10,Shin,0.3833333333333333
1,10,Kang,0.27166666666666667
1,10,Lim,0.05833333333333333
1,10,Ko,0.05
1,11,Lee,0.33
1,11,Shin,0.49833333333333335
1,11,Kang,0.20333333333333337
1,11,Lim,0.13
1,11,Ko,0.015
1,12,Lee,0.32666666666666655
1,12,Shin,0.4783333333333333
1,12,Kang,0.23666666666666664
1,12,Lim,0.11333333333333333
1,12,Ko,0.045
1,13,Lee,0.39833333333333326
1,13,Shin,0.5833333333333335
1,13,Kang,0.14333333333333334
1,13,Lim,0.065
1,13,Ko,0.06
1,14,Lee,0.375
1,14,Shin,0.5016666666666666
1,14,Kang,0.19333333333333336
1,14,Lim,0.07
1,14,Ko,0.03
1,15,Lee,0.3500000000000001
1,15,Shin,0.48166666666666663
1,15,Kang,0.235
1,15,Lim,0.13
1,15,Ko,0.01
1,16,Lee,0.3866666666666667
1,16,Shin,0.5083333333333333
1,16,Kang,0.1733333333333333
1,16,Lim,0.105
1,16,Ko,0.04
1,17,Lee,0.37166666666666665
1,17,Shin,0.5950000000000002
1,17,Kang,0.18166666666666667
1,17,Lim,0.07
1,17,Ko,0.035
1,18,Lee,0.3733333333333333
1,18,Shin,0.5433333333333333
1,18,Kang,0.185
1,18,Lim,0.07
1,18,Ko,0.035
1,19,Lee,0.42166666666666663
1,19,Shin,0.5383333333333333
1,19,Kang,0.21833333333333335
1,19,Lim,0.06333333333333332
1,19,Ko,0.015
1,20,Lee,0.435
1,20,Shin,0.6150000000000002
1,20,Kang,0.11333333333333334
1,20,Lim,0.08
1,20,Ko,0.02
1,21,Lee,0.38666666666666666
1,21,Shin,0.5683333333333334
1,21,Kang,0.17666666666666664
1,21,Lim,0.06
1,21,Ko,0.025
1,22,Lee,0.41666666666666674
1,22,Shin,0.5666666666666668
1,22,Kang,0.17
1,22,Lim,0.06
1,22,Ko,0.02
1,23,Lee,0.39833333333333326
1,23,Shin,0.5866666666666668
1,23,Kang,0.125
1,23,Lim,0.09
1,23,Ko,0.04
1,24,Lee,0.5016666666666666
1,24,Shin,0.6083333333333334
1,24,Kang,0.12
1,24,Lim,0.02
1,24,Ko,0.02
1,25,Lee,0.4066666666666666
1,25,Shin,0.6166666666666668
1,25,Kang,0.16666666666666663
1,25,Lim,0.025
1,25,Ko,0.025
1,26,Lee,0.45500000000000007
1,26,Shin,0.6300000000000001
1,26,Kang,0.1
1,26,Lim,0.045
1,26,Ko,0.02
1,27,Lee,0.5133333333333334
1,27,Shin,0.6150000000000001
1,27,Kang,0.1
1,27,Lim,0.03
1,27,Ko,0.025
1,28,Lee,0.5100000000000001
1,28,Shin,0.6233333333333334
1,28,Kang,0.1
1,28,Lim,0.05
1,28,Ko,0.02
1,29,Lee,0.5150000000000001
1,29,Shin,0.6416666666666668
1,29,Kang,0.115
1,29,Lim,0.035
1,29,Ko,0.02
1,30,Lee,0.5566666666666669
1,30,Shin,0.5416666666666667
1,30,Kang,0.095
1,30,Lim,0.025
1,30,Ko,0.035
1,31,Lee,0.485
1,31,Shin,0.6183333333333334
1,31,Kang,0.085
1,31,Lim,0.055
1,31,Ko,0.02
1,32,Lee,0.52
1,32,Shin,0.6433333333333334
1,32,Kang,0.08
1,32,Lim,0.035
1,32,Ko,0.005
1,33,Lee,0.5833333333333334
1,33,Shin,0.6133333333333334
1,33,Kang,0.085
1,33,Lim,0.025
1,33,Ko,0.0
1,34,Lee,0.5533333333333335
1,34,Shin,0.6350000000000001
1,34,Kang,0.05
1,34,Lim,0.03
1,34,Ko,0.025
1,35,Lee,0.5216666666666668
1,35,Shin,0.6583333333333334
1,35,Kang,0.07
1,35,Lim,0.035
1,35,Ko,0.015
1,36,Lee,0.5750000000000001
1,36,Shin,0.66
1,36,Kang,0.05
1,36,Lim,0.005
1,36,Ko,0.02
1,37,Lee,0.5966666666666668
1,37,Shin,0.6233333333333334
1,37,Kang,0.055
1,37,Lim,0.02
1,37,Ko,0.005
1,38,Lee,0.6016666666666667
1,38,Shin,0.6100000000000002
1,38,Kang,0.055
1,38,Lim,0.02
1,38,Ko,0.01
1,39,Lee,0.5983333333333335
1,39,Shin,0.6416666666666668
1,39,Kang,0.07
1,39,Lim,0.01
1,39,Ko,0.01
2,0,Lee,0.02
2,0,Shin,0.5200000000000001
2,0,Kang,0.17166666666666663
2,0,Lim,0.4316666666666667
2,0,Ko,0.07
2,1,Lee,0.085
2,1,Shin,0.4966666666666667
2,1,Kang,0.23333333333333336
2,1,Lim,0.3533333333333333
2,1,Ko,0.035
2,2,Lee,0.125
2,2,Shin,0.5200000000000001
2,2,Kang,0.33166666666666667
2,2,Lim,0.15333333333333332
2,2,Ko,0.06
2,3,Lee,0.1
2,3,Shin,0.5400000000000001
2,3,Kang,0.33166666666666667
2,3,Lim,0.165
2,3,Ko,0.04
2,4,Lee,0.10833333333333332
2,4,Shin,0.5
2,4,Kang,0.35666666666666663
2,4,Lim,0.14333333333333334
2,4,Ko,0.055
2,5,Lee,0.12
2,5,Shin,0.5183333333333334
2,5,Kang,0.3466666666666666
2,5,Lim,0.13833333333333334
2,5,Ko,0.09
2,6,Lee,0.1433333333333333
2,6,Shin,0.48833333333333334
2,6,Kang,0.375
2,6,Lim,0.115
2,6,Ko,0.075
2,7,Lee,0.12666666666666665
2,7,Shin,0.5800000000000002
2,7,Kang,0.26666666666666666
2,7,Lim,0.14333333333333334
2,7,Ko,0.07
2,8,Lee,0.20666666666666667
2,8,Shin,0.42666666666666664
2,8,Kang,0.3516666666666666
2,8,Lim,0.115
2,8,Ko,0.06
2,9,Lee,0.15
2,9,Shin,0.5633333333333335
2,9,Kang,0.31999999999999995
2,9,Lim,0.13
2,9,Ko,0.06
2,10,Lee,0.25666666666666665
2,10,Shin,0.465
2,10,Kang,0.3
2,10,Lim,0.085
2,10,Ko,0.07
2,11,Lee,0.2866666666666666
2,11,Shin,0.4433333333333333
2,11,Kang,0.24833333333333332
2,11,Lim,0.125
2,11,Ko,0.05
2,12,Lee,0.28
2,12,Shin,0.47666666666666674
2,12,Kang,0.3183333333333333
2,12,Lim,0.11166666666666666
2,12,Ko,0.06
2,13,Lee,0.3183333333333333
2,13,Shin,0.44
2,13,Kang,0.245
2,13,Lim,0.1
2,13,Ko,0.06
2,14,Lee,0.2816666666666666
2,14,Shin,0.4916666666666667
2,14,Kang,0.2766666666666666
2,14,Lim,0.105
2,14,Ko,0.025
2,15,Lee,0.32166666666666655
2,15,Shin,0.4983333333333334
2,15,Kang,0.2333333333333333
2,15,Lim,0.08833333333333332
2,15,Ko,0.055
2,16,Lee,0.3633333333333333
2,16,Shin,0.5466666666666667
2,16,Kang,0.19333333333333336
2,16,Lim,0.06
2,16,Ko,0.03
2,17,Lee,0.34666666666666657
2,17,Shin,0.5166666666666668
2,17,Kang,0.18833333333333332
2,17,Lim,0.09
2,17,Ko,0.035
2,18,Lee,0.44000000000000006
2,18,Shin,0.47666666666666657
2,18,Kang,0.16
2,18,Lim,0.06
2,18,Ko,0.04
2,19,Lee,0.38833333333333336
2,19,Shin,0.5716666666666668
2,19,Kang,0.19333333333333336
2,19,Lim,0.095
2,19,Ko,0.025
2,20,Lee,0.4466666666666667
2,20,Shin,0.4850000000000001
2,20,Kang,0.165
2,20,Lim,0.065
2,20,Ko,0.045
2,21,Lee,0.3583333333333333
2,21,Shin,0.5750000000000001
2,21,Kang,0.205
2,21,Lim,0.07
2,21,Ko,0.025
2,22,Lee,0.42166666666666663
2,22,Shin,0.5716666666666668
2,22,Kang,0.17333333333333337
2,22,Lim,0.03
2,22,Ko,0.03
2,23,Lee,0.46333333333333326
2,23,Shin,0.5616666666666668
2,23,Kang,0.17833333333333332
2,23,Lim,0.05
2,23,Ko,0.01
2,24,Lee,0.48
2,24,Shin,0.6333333333333334
2,24,Kang,0.13
2,24,Lim,0.035
2,24,Ko,0.005
2,25,Lee,0.41166666666666674
2,25,Shin,0.6200000000000001
2,25,Kang,0.12333333333333332
2,25,Lim,0.05
2,25,Ko,0.055
2,26,Lee,0.49
2,26,Shin,0.6750000000000002
2,26,Kang,0.09
2,26,Lim,0.04
2,26,Ko,0.015
2,27,Lee,0.49666666666666665
2,27,Shin,0.6216666666666668
2,27,Kang,0.1
2,27,Lim,0.045
2,27,Ko,0.03
2,28,Lee,0.43833333333333335
2,28,Shin,0.6733333333333335
2,28,Kang,0.14
2,28,Lim,0.045
2,28,Ko,0.0
2,29,Lee,0.46166666666666667
2,29,Shin,0.64
2,29,Kang,0.125
2,29,Lim,0.045
2,29,Ko,0.035
2,30,Lee,0.5216666666666668
2,30,Shin,0.69
2,30,Kang,0.09
2,30,Lim,0.025
2,30,Ko,0.01
2,31,Lee,0.4766666666666666
2,31,Shin,0.6833333333333332
2,31,Kang,0.105
2,31,Lim,0.02
2,31,Ko,0.015
2,32,Lee,0.435
2,32,Shin,0.7466666666666667
2,32,Kang,0.115
2,32,Lim,0.04
2,32,Ko,0.01
2,33,Lee,0.4883333333333335
2,33,Shin,0.6516666666666668
2,33,Kang,0.07
2,33,Lim,0.03
2,33,Ko,0.01
2,34,Lee,0.44666666666666666
2,34,Shin,0.7416666666666667
2,34,Kang,0.07
2,34,Lim,0.04
2,34,Ko,0.015
2,35,Lee,0.5683333333333334
2,35,Shin,0.6600000000000001
2,35,Kang,0.045
2,35,Lim,0.025
2,35,Ko,0.025
2,36,Lee,0.455
2,36,Shin,0.7149999999999999
2,36,Kang,0.08
2,36,Lim,0.04
2,36,Ko,0.02
2,37,Lee,0.5116666666666668
2,37,Shin,0.6883333333333335
2,37,Kang,0.08
2,37,Lim,0.02
2,37,Ko,0.02
2,38,Lee,0.545
2,38,Shin,0.6800000000000002
2,38,Kang,0.085
2,38,Lim,0.03
2,38,Ko,0.0
2,39,Lee,0.48833333333333334
2,39,Shin,0.6866666666666669
2,39,Kang,0.08
2,39,Lim,0.01
2,39,Ko,0.015
